,train_precision,train_recall,train_f1,train_treshold
108,0.6999415,0.9999602,0.8234754,0.00013750613
109,0.699961,0.9999602,0.82348895,0.00013767589
110,0.6999805,0.9999602,0.82350236,0.00013938479
111,0.7,0.9999602,0.82351583,0.00014149593
112,0.7000195,0.9999602,0.82352936,0.00014231606
113,0.700039,0.9999602,0.8235429,0.00014249542
114,0.7000585,0.9999602,0.8235564,0.00014282027
115,0.700078,0.9999602,0.8235699,0.00014290935
116,0.70009756,0.9999602,0.8235834,0.00014292545
117,0.70011705,0.9999602,0.82359684,0.00014317888
118,0.70013654,0.9999602,0.82361037,0.00014348242
119,0.7001561,0.9999602,0.8236239,0.00014383736
120,0.7001756,0.9999602,0.8236374,0.00014388729
121,0.7001951,0.9999602,0.8236509,0.0001452879
122,0.7002146,0.9999602,0.8236644,0.00014575508
123,0.7002341,0.9999602,0.82367784,0.00014610964
124,0.70025367,0.9999602,0.82369137,0.00014766685
125,0.70027316,0.9999602,0.8237049,0.00014798724
126,0.7002927,0.9999602,0.8237184,0.00014841785
127,0.7003122,0.9999602,0.82373196,0.00014844531
128,0.70033175,0.9999602,0.8237454,0.00014868585
129,0.70035124,0.9999602,0.8237589,0.000149067
130,0.7003708,0.9999602,0.82377243,0.00014977097
131,0.7003903,0.9999602,0.8237859,0.00015014932
132,0.7004098,0.9999602,0.82379943,0.00015019487
133,0.7004294,0.9999602,0.82381296,0.00015031808
134,0.7004489,0.9999602,0.82382643,0.000150516
135,0.7004684,0.9999602,0.82383996,0.00015069783
136,0.7004879,0.9999602,0.8238535,0.00015106269
137,0.70050746,0.9999602,0.823867,0.00015111684
138,0.700527,0.9999602,0.82388055,0.00015160785
139,0.70054656,0.9999602,0.823894,0.00015213991
140,0.70056605,0.9999602,0.8239075,0.00015235011
141,0.7005856,0.9999602,0.823921,0.00015256599
142,0.70060515,0.9999602,0.82393456,0.00015263917
143,0.7006247,0.9999602,0.8239481,0.00015288098
144,0.70064425,0.9999602,0.82396156,0.00015360632
145,0.70066375,0.9999602,0.823975,0.00015380155
146,0.7006833,0.9999602,0.82398856,0.0001541911
147,0.70070285,0.9999602,0.8240021,0.00015463519
148,0.7007224,0.9999602,0.82401556,0.00015559257
149,0.70074195,0.9999602,0.8240291,0.0001563488
150,0.7007615,0.9999602,0.8240426,0.00015677114
151,0.70078105,0.9999602,0.82405615,0.00015751793
152,0.7008006,0.9999602,0.8240697,0.00015855016
153,0.70082015,0.9999602,0.82408315,0.00015863909
154,0.7008397,0.9999602,0.8240967,0.00015996286
155,0.70085925,0.9999602,0.8241102,0.00016004998
156,0.7008788,0.9999602,0.82412374,0.00016075413
157,0.70089835,0.9999602,0.8241373,0.00016100617
158,0.7009179,0.9999602,0.82415074,0.00016163947
159,0.70093745,0.9999602,0.8241643,0.00016323915
160,0.700957,0.9999602,0.8241778,0.0001633438
161,0.70097655,0.9999602,0.82419133,0.00016366964
162,0.7009961,0.9999602,0.8242048,0.00016371395
163,0.7010157,0.9999602,0.8242184,0.00016390638
164,0.70103526,0.9999602,0.8242319,0.00016402116
165,0.7010548,0.9999602,0.82424545,0.0001646721
166,0.70107436,0.9999602,0.8242589,0.00016503631
167,0.7010939,0.9999602,0.82427245,0.00016564535
168,0.7011135,0.9999602,0.82428604,0.00016606729
169,0.7011331,0.9999602,0.8242996,0.00016671173
170,0.7011526,0.9999602,0.82431304,0.00016709113
171,0.7011722,0.9999602,0.8243266,0.00016731721
172,0.7011918,0.9999602,0.8243401,0.00016746405
173,0.70121133,0.9999602,0.82435364,0.00016832887
174,0.70123094,0.9999602,0.8243671,0.00017035755
175,0.7012505,0.9999602,0.82438064,0.00017184677
176,0.70127004,0.9999602,0.82439417,0.00017221025
177,0.70128965,0.9999602,0.82440776,0.00017339263
178,0.7013092,0.9999602,0.8244212,0.00017374662
179,0.7013288,0.9999602,0.8244348,0.0001743682
180,0.70134836,0.9999602,0.8244483,0.00017593135
181,0.701368,0.9999602,0.82446176,0.00017621879
182,0.7013875,0.9999602,0.8244753,0.0001765725
183,0.70140713,0.9999602,0.8244888,0.00017669727
184,0.7014267,0.9999602,0.8245023,0.00017721749
185,0.7014463,0.9999602,0.8245159,0.00017758302
186,0.70146585,0.9999602,0.8245294,0.00017864957
187,0.70148546,0.9999602,0.824543,0.00017962865
188,0.70150506,0.9999602,0.82455647,0.00017969716
189,0.7015246,0.9999602,0.82457,0.00018031128
190,0.7015442,0.9999602,0.82458353,0.00018048055
191,0.70156384,0.9999602,0.8245971,0.00018085334
192,0.7015834,0.9999602,0.8246106,0.00018117574
193,0.701603,0.9999602,0.8246242,0.00018129619
194,0.7016226,0.9999602,0.8246377,0.00018162701
195,0.70164216,0.9999602,0.8246512,0.00018166598
196,0.70166177,0.9999602,0.8246647,0.00018174932
197,0.7016814,0.9999602,0.8246783,0.00018230175
198,0.701701,0.9999602,0.82469183,0.00018365862
199,0.7017206,0.9999602,0.82470536,0.00018533634
200,0.70174015,0.9999602,0.8247189,0.00018619008
201,0.70175976,0.9999602,0.82473236,0.00018713107
202,0.70177937,0.9999602,0.82474595,0.00018791833
203,0.701799,0.9999602,0.82475954,0.00018792658
204,0.7018186,0.9999602,0.8247731,0.00018798823
205,0.7018382,0.9999602,0.82478654,0.00018980048
206,0.7018578,0.9999602,0.82480013,0.00019028265
207,0.7018774,0.9999602,0.8248137,0.00019044038
208,0.701897,0.9999602,0.8248272,0.00019074607
209,0.70191664,0.9999602,0.8248407,0.00019085048
210,0.70193624,0.9999602,0.8248543,0.00019090435
211,0.70195585,0.9999602,0.82486784,0.0001921106
212,0.70197546,0.9999602,0.8248814,0.00019215861
213,0.7019951,0.9999602,0.8248949,0.00019336875
214,0.7020147,0.9999602,0.82490844,0.0001941578
215,0.7020343,0.9999602,0.824922,0.00019435173
216,0.7020539,0.9999602,0.82493556,0.00019437823
217,0.7020736,0.9999602,0.8249491,0.00019517772
218,0.7020932,0.9999602,0.8249627,0.000195185
219,0.7021128,0.9999602,0.8249762,0.00019657232
220,0.7021324,0.9999602,0.8249897,0.0001979508
221,0.702152,0.9999602,0.82500327,0.0001979657
222,0.7021717,0.9999602,0.82501686,0.00019850419
223,0.7021913,0.9999602,0.8250303,0.00019893658
224,0.7022109,0.9999602,0.8250439,0.00019902064
225,0.7022306,0.9999602,0.8250575,0.00019931137
226,0.7022502,0.9999602,0.825071,0.00019969656
227,0.7022698,0.9999602,0.82508457,0.00020093059
228,0.70228946,0.9999602,0.82509816,0.00020119132
229,0.7023091,0.9999602,0.8251116,0.00020287727
230,0.7023287,0.9999602,0.8251252,0.00020309073
231,0.70234835,0.9999602,0.8251388,0.0002035135
232,0.70236796,0.9999602,0.8251523,0.00020524043
233,0.70238763,0.9999602,0.8251659,0.00020538608
234,0.70240724,0.9999602,0.8251794,0.00020629281
235,0.7024269,0.9999602,0.825193,0.00020685316
236,0.7024465,0.9999602,0.8252066,0.00021081891
237,0.7024662,0.9999602,0.82522005,0.00021137764
238,0.7024858,0.9999602,0.82523364,0.00021178093
239,0.70250547,0.9999602,0.8252472,0.00021241208
240,0.7025251,0.9999602,0.8252607,0.0002125519
241,0.70254475,0.9999602,0.82527435,0.00021331687
242,0.7025644,0.9999602,0.8252879,0.000214453
243,0.702584,0.9999602,0.8253014,0.00021459063
244,0.7026037,0.9999602,0.825315,0.00021485105
245,0.7026233,0.9999602,0.82532847,0.00021491581
246,0.702643,0.9999602,0.8253421,0.00021493898
247,0.70266265,0.9999602,0.82535565,0.00021500804
248,0.7026823,0.9999602,0.82536924,0.00021534163
249,0.7027019,0.9999602,0.82538277,0.00021575988
250,0.7027216,0.9999602,0.8253963,0.00021658535
251,0.70274127,0.9999602,0.8254099,0.00021683828
252,0.70276093,0.9999602,0.8254235,0.00021925695
253,0.7027806,0.9999602,0.825437,0.00022024718
254,0.7028002,0.9999602,0.82545054,0.00022046694
255,0.7028199,0.9999602,0.8254641,0.00022065075
256,0.70283955,0.9999602,0.82547766,0.00022127476
257,0.7028592,0.9999602,0.8254912,0.00022163287
258,0.7028789,0.9999602,0.8255047,0.00022174152
259,0.70289856,0.9999602,0.82551837,0.00022196003
260,0.70291823,0.9999602,0.82553184,0.00022209236
261,0.7029379,0.9999602,0.8255455,0.00022228004
262,0.7029576,0.9999602,0.825559,0.00022268182
263,0.70297724,0.9999602,0.8255726,0.00022325496
264,0.7029969,0.9999602,0.82558614,0.00022374894
265,0.7030166,0.9999602,0.82559973,0.00022411233
266,0.70303625,0.9999602,0.82561326,0.00022485544
267,0.7030559,0.9999602,0.82562685,0.0002252187
268,0.7030756,0.9999602,0.8256404,0.00022576287
269,0.70309526,0.9999602,0.825654,0.00022666679
270,0.7031149,0.9999602,0.8256675,0.00022813964
271,0.7031346,0.9999602,0.82568115,0.00022843217
272,0.7031543,0.9999602,0.8256947,0.00022859646
273,0.703174,0.9999602,0.82570827,0.00022901793
274,0.70319366,0.9999602,0.8257218,0.00022927049
275,0.70321333,0.9999602,0.8257354,0.00022931183
276,0.703233,0.9999602,0.8257489,0.00023020076
277,0.70325273,0.9999602,0.8257625,0.00023057705
278,0.7032724,0.9999602,0.82577616,0.0002317063
279,0.7032921,0.9999602,0.82578963,0.00023244093
280,0.7033118,0.9999602,0.8258033,0.00023255576
281,0.7033315,0.9999602,0.8258168,0.0002346091
282,0.70335114,0.9999602,0.8258304,0.00023496036
283,0.70337087,0.9999602,0.825844,0.00023535159
284,0.70339054,0.9999602,0.8258575,0.0002364792
285,0.7034102,0.9999602,0.8258711,0.00023677021
286,0.70342994,0.9999602,0.8258847,0.00023707811
287,0.7034496,0.9999602,0.8258983,0.00023721378
288,0.70346934,0.9999602,0.8259119,0.00023760696
289,0.703489,0.9999602,0.8259254,0.00023770891
290,0.70350873,0.9999602,0.825939,0.00023877769
291,0.7035284,0.9999602,0.8259526,0.0002388665
292,0.70354813,0.9999602,0.8259661,0.00023888244
293,0.7035678,0.9999602,0.82597977,0.00024137867
294,0.70358753,0.9999602,0.8259933,0.00024139801
295,0.70360726,0.9999602,0.8260069,0.00024199116
296,0.70362693,0.9999602,0.8260205,0.00024211923
297,0.70364666,0.9999602,0.82603407,0.00024218204
298,0.7036663,0.9999602,0.8260476,0.00024292021
299,0.70368606,0.9999602,0.82606125,0.00024297071
300,0.7037058,0.9999602,0.82607484,0.00024371175
301,0.7037255,0.9999602,0.82608837,0.0002456101
302,0.7037452,0.9999602,0.82610196,0.00024623965
303,0.7037649,0.9999602,0.82611555,0.000246246
304,0.70378464,0.9999602,0.82612914,0.00024643532
305,0.7038044,0.9999602,0.8261427,0.00024671882
306,0.70382404,0.9999602,0.8261563,0.00024742365
307,0.7038438,0.9999602,0.82616985,0.00024870958
308,0.7038635,0.9999602,0.8261835,0.00024984256
309,0.70388323,0.9999602,0.8261971,0.00025062365
310,0.70390296,0.9999602,0.8262107,0.00025120785
311,0.7039227,0.9999602,0.8262242,0.00025138803
312,0.7039424,0.9999602,0.82623786,0.00025149304
313,0.7039621,0.9999602,0.8262514,0.00025285553
314,0.7039818,0.9999602,0.826265,0.00025311872
315,0.70400155,0.9999602,0.82627857,0.0002532597
316,0.7040213,0.9999602,0.8262922,0.0002551516
317,0.704041,0.9999602,0.82630575,0.00025538623
318,0.70406073,0.9999602,0.82631934,0.00025552505
319,0.70408046,0.9999602,0.8263329,0.0002564156
320,0.70410025,0.9999602,0.8263466,0.0002566812
321,0.70412,0.9999602,0.82636017,0.00025688222
322,0.7041397,0.9999602,0.82637376,0.00025728325
323,0.70415944,0.9999602,0.8263873,0.00025755886
324,0.70417917,0.9999602,0.82640094,0.00025768584
325,0.7041989,0.9999602,0.8264145,0.00025896906
326,0.7042186,0.9999602,0.82642806,0.00025995064
327,0.70423836,0.9999602,0.82644165,0.00025999325
328,0.70425814,0.9999602,0.82645524,0.000260489
329,0.7042779,0.9999602,0.8264689,0.0002606828
330,0.7042976,0.9999602,0.8264825,0.00026069375
331,0.70431733,0.9999602,0.82649606,0.00026076756
332,0.7043371,0.9999602,0.82650965,0.0002610096
333,0.70435685,0.9999602,0.8265232,0.0002611918
334,0.7043766,0.9999602,0.8265368,0.00026159704
335,0.70439637,0.9999602,0.8265504,0.000261908
336,0.7044161,0.9999602,0.826564,0.00026197318
337,0.7044358,0.9999602,0.82657754,0.0002622738
338,0.7044556,0.9999602,0.8265912,0.00026250948
339,0.70447534,0.9999602,0.8266047,0.00026292252
340,0.70449513,0.9999602,0.8266184,0.00026331362
341,0.70451486,0.9999602,0.82663196,0.00026339173
342,0.7045346,0.9999602,0.8266456,0.00026340704
343,0.7045544,0.9999602,0.8266592,0.00026525988
344,0.7045741,0.9999602,0.82667273,0.00026598823
345,0.7045939,0.9999602,0.8266864,0.00026658332
346,0.7046137,0.9999602,0.82670003,0.00026660622
347,0.7046334,0.9999602,0.82671356,0.00026675905
348,0.7046532,0.9999602,0.82672715,0.0002678725
349,0.70467293,0.9999602,0.8267408,0.0002678909
350,0.7046927,0.9999602,0.8267544,0.0002680396
351,0.7047125,0.9999602,0.82676804,0.0002681063
352,0.70473224,0.9999602,0.82678163,0.00026920618
353,0.704752,0.9999602,0.8267952,0.00026932042
354,0.7047718,0.9999602,0.82680887,0.00026992272
355,0.70479155,0.9999602,0.8268224,0.00027024018
356,0.70481133,0.9999602,0.82683605,0.0002702742
357,0.7048311,0.9999602,0.82684964,0.00027039484
358,0.7048509,0.9999602,0.8268633,0.00027081076
359,0.70487064,0.9999602,0.8268768,0.0002723259
360,0.70489043,0.9999602,0.8268904,0.00027243706
361,0.7049102,0.9999602,0.82690406,0.00027274762
362,0.70493,0.9999602,0.82691765,0.0002730768
363,0.7049498,0.9999602,0.8269313,0.0002750564
364,0.7049695,0.9999602,0.8269449,0.00027547052
365,0.7049893,0.9999602,0.8269585,0.0002757015
366,0.7050091,0.9999602,0.8269721,0.00027576138
367,0.7050289,0.9999602,0.8269857,0.00027699352
368,0.7050487,0.9999602,0.82699937,0.00027782985
369,0.70506847,0.9999602,0.82701296,0.00027839118
370,0.70508826,0.9999602,0.82702655,0.000278615
371,0.70510805,0.9999602,0.8270402,0.00027977637
372,0.70512784,0.9999602,0.8270538,0.00028086358
373,0.7051476,0.9999602,0.82706743,0.0002816761
374,0.7051674,0.9999602,0.827081,0.00028210614
375,0.7051872,0.9999602,0.8270946,0.0002823978
376,0.705207,0.9999602,0.82710826,0.00028269307
377,0.70522684,0.9999602,0.82712185,0.00028278958
378,0.7052466,0.9999602,0.8271355,0.00028454588
379,0.7052664,0.9999602,0.8271491,0.00028503107
380,0.7052862,0.9999602,0.8271627,0.00028562004
381,0.705306,0.9999602,0.82717633,0.00028593774
382,0.7053258,0.9999602,0.8271899,0.00028740702
383,0.70534563,0.9999602,0.82720363,0.00028862926
384,0.7053654,0.9999602,0.8272172,0.00028864495
385,0.7053852,0.9999602,0.8272308,0.0002930047
386,0.705405,0.9999602,0.8272444,0.00029332194
387,0.70542485,0.9999602,0.8272581,0.00029382517
388,0.70544463,0.9999602,0.8272717,0.0002956604
389,0.7054644,0.9999602,0.82728535,0.00029627696
390,0.7054843,0.9999602,0.82729894,0.0002963569
391,0.70550406,0.9999602,0.8273125,0.0002976447
392,0.7055239,0.9999602,0.8273262,0.00029814057
393,0.7055437,0.9999602,0.82733977,0.00029818693
394,0.7055635,0.9999602,0.82735336,0.00029832654
395,0.70558333,0.9999602,0.82736707,0.00029833423
396,0.7056031,0.9999602,0.82738066,0.00029860798
397,0.705623,0.9999602,0.82739437,0.0002995638
398,0.70564276,0.9999602,0.82740796,0.00030017874
399,0.7056626,0.9999602,0.82742155,0.00030087098
400,0.7056824,0.9999602,0.82743514,0.000301141
401,0.70570225,0.9999602,0.8274488,0.00030280073
402,0.7057221,0.9999602,0.82746243,0.0003031329
403,0.7057419,0.9999602,0.8274761,0.00030431722
404,0.70576173,0.9999602,0.82748973,0.00030655946
405,0.7057815,0.9999602,0.8275033,0.00030773753
406,0.70580137,0.9999602,0.827517,0.00030842217
407,0.7058212,0.9999602,0.82753056,0.00031017963
408,0.70584106,0.9999602,0.82754415,0.0003102938
409,0.70586085,0.9999602,0.82755774,0.00031099835
410,0.7058807,0.9999602,0.82757145,0.00031180028
411,0.70590055,0.9999602,0.82758504,0.0003119091
412,0.7059204,0.9999602,0.82759863,0.00031528866
413,0.7059402,0.9999602,0.8276123,0.00031540202
414,0.70596004,0.9999602,0.82762593,0.00031583203
415,0.7059799,0.9999602,0.8276396,0.00031608748
416,0.70599973,0.9999602,0.8276532,0.00031672
417,0.7060196,0.9999602,0.8276668,0.00031863013
418,0.7060394,0.9999602,0.82768047,0.00031922976
419,0.7060592,0.9999602,0.82769406,0.00032146354
420,0.70607907,0.9999602,0.82770777,0.00032262562
421,0.7060989,0.9999602,0.82772136,0.00032447575
422,0.70611876,0.9999602,0.82773495,0.0003246153
423,0.7061386,0.9999602,0.82774866,0.00032585746
424,0.70615846,0.9999602,0.8277623,0.00032610953
425,0.7061783,0.9999602,0.8277759,0.0003268939
426,0.70619816,0.9999602,0.82778955,0.00032705258
427,0.706218,0.9999602,0.8278032,0.0003287566
428,0.70623785,0.9999602,0.82781684,0.00032895632
429,0.70625776,0.9999602,0.8278305,0.0003298488
430,0.7062776,0.9999602,0.82784414,0.00033151652
431,0.70629746,0.9999602,0.8278578,0.00033151745
432,0.7063173,0.9999602,0.8278714,0.00033272034
433,0.70633715,0.9999602,0.82788503,0.0003347563
434,0.706357,0.9999602,0.8278987,0.00033512354
435,0.70637685,0.9999602,0.82791233,0.0003371382
436,0.70639676,0.9999602,0.827926,0.0003393859
437,0.7064166,0.9999602,0.8279396,0.00033961184
438,0.70643646,0.9999602,0.8279533,0.00034123647
439,0.7064563,0.9999602,0.82796687,0.00034124297
440,0.7064762,0.9999602,0.8279806,0.00034362383
441,0.70649606,0.9999602,0.8279942,0.000343968
442,0.7065159,0.9999602,0.8280078,0.00034488412
443,0.7065358,0.9999602,0.82802147,0.00034524035
444,0.70655566,0.9999602,0.8280352,0.00034592763
445,0.7065756,0.9999602,0.82804877,0.00034645488
446,0.7065954,0.9999602,0.8280624,0.00034725142
447,0.70661527,0.9999602,0.82807606,0.00034803108
448,0.7066352,0.9999602,0.8280897,0.00034828516
449,0.706655,0.9999602,0.82810336,0.00034915237
450,0.70667493,0.9999602,0.828117,0.0003497297
451,0.7066948,0.9999602,0.8281306,0.0003500022
452,0.7067147,0.9999602,0.8281444,0.00035053014
453,0.70673454,0.9999602,0.82815796,0.00035058527
454,0.70675445,0.9999602,0.8281716,0.00035097788
455,0.7067743,0.9999602,0.82818526,0.00035137124
456,0.7067942,0.9999602,0.8281989,0.00035308584
457,0.7068141,0.9999602,0.8282126,0.00035343133
458,0.70683396,0.9999602,0.8282262,0.00035430983
459,0.70685387,0.9999602,0.82823986,0.00035464912
460,0.7068738,0.9999602,0.82825357,0.00035475224
461,0.7068936,0.9999602,0.82826716,0.00035555125
462,0.70691353,0.9999602,0.82828087,0.0003559023
463,0.70693344,0.9999602,0.82829446,0.00035636843
464,0.7069533,0.9999602,0.8283081,0.0003573147
465,0.7069732,0.9999602,0.8283218,0.00035899229
466,0.7069931,0.9999602,0.82833546,0.00036103977
467,0.707013,0.9999602,0.8283491,0.00036154626
468,0.7070329,0.9999602,0.82836276,0.0003621876
469,0.7070528,0.9999602,0.8283765,0.0003629982
470,0.7070727,0.9999602,0.82839006,0.0003633513
471,0.7070926,0.9999602,0.8284038,0.0003637653
472,0.7071125,0.9999602,0.82841736,0.0003638047
473,0.7071324,0.9999602,0.82843107,0.00036403176
474,0.7071523,0.9999602,0.8284447,0.00036446098
475,0.7071722,0.9999602,0.8284584,0.0003666708
476,0.7071921,0.9999602,0.828472,0.00036723242
477,0.70721203,0.9999602,0.8284857,0.00036746883
478,0.70723194,0.9999602,0.8284994,0.00036888753
479,0.70725185,0.9999602,0.8285131,0.0003713111
480,0.70727175,0.9999602,0.8285267,0.00037339673
481,0.70729166,0.9999602,0.8285404,0.00037405244
482,0.7073116,0.9999602,0.828554,0.00037606794
483,0.7073315,0.9999602,0.8285677,0.00037702423
484,0.7073514,0.9999602,0.8285812,0.00037878336
485,0.70737135,0.9999602,0.828595,0.00037894555
486,0.70739126,0.9999602,0.82860863,0.00037973028
487,0.70741117,0.9999602,0.8286223,0.00038002545
488,0.7074311,0.9999602,0.82863593,0.0003807587
489,0.707451,0.9999602,0.8286496,0.00038090156
490,0.70747095,0.9999602,0.82866335,0.00038107787
491,0.70749086,0.9999602,0.82867694,0.0003815566
492,0.70751077,0.9999602,0.82869065,0.0003821988
493,0.7075307,0.9999602,0.82870424,0.00038246266
494,0.70755064,0.9999602,0.82871795,0.00038439152
495,0.70757055,0.9999602,0.8287316,0.00038795976
496,0.70759046,0.9999602,0.8287453,0.0003881618
497,0.7076104,0.9999602,0.828759,0.00039164245
498,0.70763034,0.9999602,0.8287726,0.00039312
499,0.70765024,0.9999602,0.8287863,0.0003943974
500,0.7076702,0.9999602,0.82879996,0.00039540368
501,0.7076901,0.9999602,0.8288136,0.000395421
502,0.7077101,0.9999602,0.8288274,0.00039866392
503,0.70773,0.9999602,0.828841,0.0003998949
504,0.70774996,0.9999602,0.8288547,0.00040070372
505,0.7077699,0.9999602,0.8288683,0.0004029246
506,0.70778984,0.9999602,0.828882,0.00040350042
507,0.70780975,0.9999602,0.8288957,0.00040383113
508,0.7078297,0.9999602,0.82890934,0.0004080204
509,0.7078497,0.9999602,0.82892305,0.0004081192
510,0.7078696,0.9999602,0.82893676,0.00040852636
511,0.70788956,0.9999602,0.8289504,0.00040892453
512,0.70790946,0.9999602,0.82896405,0.00041116044
513,0.70792943,0.9999602,0.82897776,0.0004114023
514,0.7079494,0.9999602,0.8289914,0.0004118524
515,0.70796937,0.9999602,0.8290051,0.00041247474
516,0.7079893,0.9999602,0.82901883,0.00041347844
517,0.70800924,0.9999602,0.8290325,0.00041409125
