,train_precision,train_recall,train_f1,train_treshold
45,0.7646164,0.9999602,0.8665942,2.0829737e-05
46,0.7646396,0.9999602,0.86660916,2.0842037e-05
47,0.7646629,0.9999602,0.86662406,2.0859914e-05
48,0.76468617,0.9999602,0.8666391,2.098774e-05
49,0.7647095,0.9999602,0.866654,2.0993346e-05
50,0.7647327,0.9999602,0.86666894,2.1012975e-05
51,0.764756,0.9999602,0.86668396,2.102059e-05
52,0.7647793,0.9999602,0.86669886,2.1034948e-05
53,0.7648026,0.9999602,0.8667138,2.107181e-05
54,0.7648259,0.9999602,0.8667288,2.1097889e-05
55,0.7648491,0.9999602,0.8667437,2.1099037e-05
56,0.76487243,0.9999602,0.86675864,2.113706e-05
57,0.76489574,0.9999602,0.86677366,2.1138048e-05
58,0.764919,0.9999602,0.8667885,2.1148857e-05
59,0.7649423,0.9999602,0.8668035,2.115997e-05
60,0.7649656,0.9999602,0.8668185,2.1197235e-05
61,0.7649889,0.9999602,0.86683345,2.1209225e-05
62,0.7650122,0.9999602,0.86684835,2.1219625e-05
63,0.76503545,0.9999602,0.86686337,2.1219827e-05
64,0.76505876,0.9999602,0.8668783,2.1227701e-05
65,0.76508206,0.9999602,0.86689323,2.1274944e-05
66,0.76510537,0.9999602,0.8669082,2.1303933e-05
67,0.7651287,0.9999602,0.8669232,2.1312346e-05
68,0.765152,0.9999602,0.8669381,2.1325175e-05
69,0.7651753,0.9999602,0.8669531,2.1338012e-05
70,0.7651986,0.9999602,0.86696804,2.1415231e-05
71,0.7652219,0.9999602,0.86698306,2.1444825e-05
72,0.7652452,0.9999602,0.86699796,2.1472659e-05
73,0.7652685,0.9999602,0.8670129,2.1492346e-05
74,0.7652918,0.9999602,0.8670279,2.149298e-05
75,0.7653151,0.9999602,0.8670429,2.1501426e-05
76,0.7653385,0.9999602,0.86705786,2.1518861e-05
77,0.7653618,0.9999602,0.8670728,2.1544405e-05
78,0.7653851,0.9999602,0.8670877,2.155834e-05
79,0.7654084,0.9999602,0.8671027,2.1593321e-05
80,0.7654317,0.9999602,0.8671177,2.16178e-05
81,0.76545507,0.9999602,0.86713266,2.1656735e-05
82,0.7654784,0.9999602,0.8671476,2.1675454e-05
83,0.7655017,0.9999602,0.8671625,2.1731443e-05
84,0.76552504,0.9999602,0.86717755,2.1733349e-05
85,0.76554835,0.9999602,0.8671925,2.1744194e-05
86,0.76557165,0.9999602,0.86720747,2.1760101e-05
87,0.765595,0.9999602,0.8672225,2.177349e-05
88,0.7656183,0.9999602,0.8672374,2.1803453e-05
89,0.7656417,0.9999602,0.8672524,2.1804533e-05
90,0.765665,0.9999602,0.8672673,2.1804844e-05
91,0.76568836,0.9999602,0.86728233,2.1821947e-05
92,0.76571167,0.9999602,0.8672973,2.1845559e-05
93,0.76573503,0.9999602,0.8673122,2.18891e-05
94,0.76575834,0.9999602,0.8673272,2.1902339e-05
95,0.7657817,0.9999602,0.8673422,2.1911845e-05
96,0.765805,0.9999602,0.8673571,2.1921169e-05
97,0.7658284,0.9999602,0.8673721,2.194405e-05
98,0.76585174,0.9999602,0.86738706,2.1962494e-05
99,0.7658751,0.9999602,0.8674021,2.1967879e-05
100,0.7658984,0.9999602,0.867417,2.199926e-05
101,0.7659218,0.9999602,0.86743194,2.2001275e-05
102,0.76594514,0.9999602,0.86744696,2.2016766e-05
103,0.7659685,0.9999602,0.8674619,2.2082435e-05
104,0.7659918,0.9999602,0.86747694,2.2091008e-05
105,0.7660152,0.9999602,0.8674919,2.2108292e-05
106,0.76603854,0.9999602,0.86750686,2.2162392e-05
107,0.7660619,0.9999602,0.8675219,2.2179265e-05
108,0.76608527,0.9999602,0.86753684,2.2199898e-05
109,0.76610863,0.9999602,0.8675518,2.231124e-05
110,0.766132,0.9999602,0.8675668,2.2321965e-05
111,0.76615536,0.9999602,0.8675818,2.2334656e-05
112,0.7661787,0.9999602,0.86759675,2.2334698e-05
113,0.7662021,0.9999602,0.86761177,2.2391938e-05
114,0.76622546,0.9999602,0.8676267,2.240029e-05
115,0.7662488,0.9999602,0.8676417,2.240621e-05
116,0.7662722,0.9999602,0.8676567,2.246132e-05
117,0.76629555,0.9999602,0.86767167,2.2474882e-05
118,0.7663189,0.9999602,0.8676866,2.2491777e-05
119,0.7663423,0.9999602,0.86770165,2.2496946e-05
120,0.7663657,0.9999602,0.8677166,2.2534225e-05
121,0.7663891,0.9999602,0.8677316,2.2569711e-05
122,0.76641244,0.9999602,0.8677466,2.2606802e-05
123,0.7664358,0.9999602,0.86776155,2.2662669e-05
124,0.7664592,0.9999602,0.8677766,2.2676744e-05
125,0.7664826,0.9999602,0.8677916,2.2704635e-05
126,0.76650596,0.9999602,0.86780655,2.27149e-05
127,0.7665294,0.9999602,0.8678216,2.2724304e-05
128,0.76655275,0.9999602,0.86783653,2.2739954e-05
129,0.7665762,0.9999602,0.86785156,2.2771943e-05
130,0.76659954,0.9999602,0.8678665,2.2790888e-05
131,0.7666229,0.9999602,0.8678815,2.2847882e-05
132,0.7666463,0.9999602,0.8678965,2.2859911e-05
133,0.7666697,0.9999602,0.86791146,2.2925036e-05
134,0.7666931,0.9999602,0.8679265,2.2945858e-05
135,0.76671654,0.9999602,0.86794156,2.2978156e-05
136,0.7667399,0.9999602,0.8679565,2.300188e-05
137,0.7667633,0.9999602,0.8679715,2.3030832e-05
138,0.7667867,0.9999602,0.86798644,2.3042236e-05
139,0.7668101,0.9999602,0.8680014,2.3057226e-05
140,0.76683354,0.9999602,0.8680165,2.3064593e-05
141,0.7668569,0.9999602,0.86803144,2.306701e-05
142,0.76688033,0.9999602,0.86804646,2.310457e-05
143,0.76690376,0.9999602,0.8680614,2.3122248e-05
144,0.7669272,0.9999602,0.86807644,2.3139764e-05
145,0.76695055,0.9999602,0.8680914,2.317375e-05
146,0.766974,0.9999602,0.8681064,2.317775e-05
147,0.7669974,0.9999602,0.86812145,2.3203402e-05
148,0.7670208,0.9999602,0.86813647,2.3233606e-05
149,0.76704425,0.9999602,0.8681514,2.3280936e-05
150,0.7670677,0.9999602,0.86816645,2.3301905e-05
151,0.7670911,0.9999602,0.86818147,2.3385075e-05
152,0.7671145,0.9999602,0.8681965,2.3389402e-05
153,0.76713794,0.9999602,0.86821145,2.3421342e-05
154,0.76716137,0.9999602,0.86822647,2.3456681e-05
155,0.7671848,0.9999602,0.8682415,2.3478435e-05
156,0.7672082,0.9999602,0.86825645,2.356767e-05
157,0.76723164,0.9999602,0.86827135,2.3578013e-05
158,0.76725507,0.9999602,0.86828643,2.363168e-05
159,0.7672785,0.9999602,0.86830145,2.3681174e-05
160,0.7673019,0.9999602,0.8683164,2.3716997e-05
161,0.7673254,0.9999602,0.86833143,2.3778757e-05
162,0.7673488,0.9999602,0.86834645,2.385407e-05
163,0.76737225,0.9999602,0.8683615,2.3883276e-05
164,0.7673957,0.9999602,0.86837643,2.388642e-05
165,0.7674191,0.9999602,0.86839145,2.3896422e-05
166,0.7674426,0.9999602,0.8684065,2.3963468e-05
167,0.767466,0.9999602,0.86842144,2.3966051e-05
168,0.76748943,0.9999602,0.86843646,2.3967124e-05
169,0.7675129,0.9999602,0.86845154,2.399171e-05
170,0.76753634,0.9999602,0.8684665,2.399418e-05
171,0.7675598,0.9999602,0.8684816,2.4007022e-05
172,0.76758325,0.9999602,0.86849654,2.4051567e-05
173,0.76760674,0.9999602,0.86851156,2.4060007e-05
174,0.76763016,0.9999602,0.8685266,2.4106312e-05
175,0.76765364,0.9999602,0.86854154,2.411636e-05
176,0.76767707,0.9999602,0.8685566,2.414448e-05
177,0.76770055,0.9999602,0.86857164,2.414586e-05
178,0.767724,0.9999602,0.8685866,2.4163783e-05
179,0.76774746,0.9999602,0.8686017,2.4239695e-05
180,0.76777095,0.9999602,0.86861664,2.4300587e-05
181,0.7677944,0.9999602,0.86863166,2.4304527e-05
182,0.76781785,0.9999602,0.8686467,2.4324121e-05
183,0.76784134,0.9999602,0.8686617,2.4445419e-05
184,0.76786476,0.9999602,0.8686767,2.4469138e-05
185,0.76788825,0.9999602,0.86869174,2.4495219e-05
186,0.76791173,0.9999602,0.8687068,2.4498766e-05
187,0.7679352,0.9999602,0.8687218,2.4567129e-05
188,0.7679587,0.9999602,0.86873686,2.4574112e-05
189,0.7679821,0.9999602,0.8687518,2.4598123e-05
190,0.7680056,0.9999602,0.86876684,2.459864e-05
191,0.7680291,0.9999602,0.86878186,2.4611709e-05
192,0.7680526,0.9999602,0.8687969,2.4670526e-05
193,0.76807606,0.9999602,0.8688119,2.4767742e-05
194,0.76809955,0.9999602,0.8688269,2.4770954e-05
195,0.76812303,0.9999602,0.86884195,2.4782816e-05
196,0.7681465,0.9999602,0.86885697,2.4784447e-05
197,0.76817,0.9999602,0.86887205,2.4812874e-05
198,0.7681935,0.9999602,0.86888707,2.481839e-05
199,0.76821697,0.9999602,0.8689021,2.4820543e-05
200,0.76824045,0.9999602,0.8689171,2.4831457e-05
201,0.768264,0.9999602,0.8689321,2.4841072e-05
202,0.7682875,0.9999602,0.8689472,2.484984e-05
203,0.76831096,0.9999602,0.86896217,2.4851024e-05
204,0.76833445,0.9999602,0.86897725,2.4892674e-05
205,0.76835793,0.9999602,0.8689922,2.4894905e-05
206,0.7683815,0.9999602,0.8690073,2.4903882e-05
207,0.76840496,0.9999602,0.8690223,2.4929404e-05
208,0.76842844,0.9999602,0.86903733,2.4942457e-05
209,0.768452,0.9999602,0.8690524,2.4949166e-05
210,0.7684755,0.9999602,0.8690674,2.5097956e-05
211,0.76849896,0.9999602,0.86908245,2.5105663e-05
212,0.7685225,0.9999602,0.8690975,2.518511e-05
213,0.768546,0.9999602,0.8691125,2.5194095e-05
214,0.7685695,0.9999602,0.8691276,2.530802e-05
215,0.768593,0.9999602,0.86914253,2.5322457e-05
216,0.76861656,0.9999602,0.8691576,2.546888e-05
217,0.76864004,0.9999602,0.86917263,2.5530284e-05
218,0.7686636,0.9999602,0.86918765,2.554843e-05
219,0.76868707,0.9999602,0.86920273,2.5625584e-05
220,0.7687106,0.9999602,0.86921775,2.5642159e-05
221,0.7687341,0.9999602,0.8692327,2.5660065e-05
222,0.76875764,0.9999602,0.8692478,2.5801455e-05
223,0.7687812,0.9999602,0.8692628,2.5808342e-05
224,0.7688047,0.9999602,0.86927783,2.5859785e-05
225,0.7688282,0.9999602,0.8692929,2.5919138e-05
226,0.76885176,0.9999602,0.86930794,2.5932883e-05
227,0.7688753,0.9999602,0.86932296,2.5960844e-05
228,0.76889884,0.9999602,0.86933804,2.5970601e-05
229,0.7689223,0.9999602,0.86935306,2.5973748e-05
230,0.7689459,0.9999602,0.8693681,2.5998952e-05
231,0.7689694,0.9999602,0.86938316,2.6014279e-05
232,0.76899296,0.9999602,0.86939824,2.6073962e-05
233,0.7690165,0.9999602,0.86941326,2.6240394e-05
234,0.76904005,0.9999602,0.8694282,2.6270114e-05
235,0.7690636,0.9999602,0.8694433,2.6315496e-05
236,0.76908714,0.9999602,0.8694584,2.6320316e-05
237,0.7691107,0.9999602,0.8694734,2.6322325e-05
238,0.7691342,0.9999602,0.8694884,2.6340202e-05
239,0.76915777,0.9999602,0.8695035,2.6354775e-05
240,0.7691813,0.9999602,0.8695186,2.6357742e-05
241,0.76920485,0.9999602,0.8695336,2.6357942e-05
242,0.7692284,0.9999602,0.8695486,2.6370313e-05
243,0.76925194,0.9999602,0.8695637,2.6374288e-05
244,0.76927555,0.9999602,0.8695788,2.644647e-05
245,0.7692991,0.9999602,0.86959386,2.6448008e-05
246,0.76932263,0.9999602,0.8696088,2.6492515e-05
247,0.7693462,0.9999602,0.86962384,2.6504846e-05
248,0.7693698,0.9999602,0.8696389,2.651061e-05
249,0.7693933,0.9999602,0.869654,2.651071e-05
250,0.76941687,0.9999602,0.8696691,2.6556458e-05
251,0.7694405,0.9999602,0.86968416,2.6566642e-05
252,0.769464,0.9999602,0.8696992,2.6578578e-05
253,0.76948756,0.9999602,0.8697142,2.6600055e-05
254,0.76951116,0.9999602,0.8697293,2.6611448e-05
255,0.7695347,0.9999602,0.8697443,2.6621474e-05
256,0.7695583,0.9999602,0.8697594,2.6646592e-05
257,0.76958185,0.9999602,0.86977446,2.6750857e-05
258,0.76960546,0.9999602,0.86978954,2.6834996e-05
259,0.769629,0.9999602,0.86980456,2.693044e-05
260,0.7696526,0.9999602,0.86981964,2.696241e-05
261,0.76967615,0.9999602,0.86983466,2.701365e-05
262,0.76969975,0.9999602,0.8698497,2.7038626e-05
263,0.76972336,0.9999602,0.86986476,2.7052554e-05
264,0.7697469,0.9999602,0.86987984,2.705307e-05
265,0.7697705,0.9999602,0.8698949,2.7091744e-05
266,0.7697941,0.9999602,0.86991,2.7105028e-05
267,0.7698177,0.9999602,0.8699251,2.7108623e-05
268,0.76984125,0.9999602,0.8699401,2.712918e-05
269,0.76986486,0.9999602,0.8699552,2.7136322e-05
270,0.76988846,0.9999602,0.86997026,2.7146933e-05
271,0.76991206,0.9999602,0.86998534,2.7156928e-05
272,0.76993567,0.9999602,0.8700004,2.720457e-05
273,0.7699592,0.9999602,0.8700154,2.720867e-05
274,0.7699828,0.9999602,0.87003046,2.7218948e-05
275,0.7700064,0.9999602,0.87004554,2.7230451e-05
276,0.77003,0.9999602,0.8700606,2.7245593e-05
277,0.7700536,0.9999602,0.8700757,2.7298596e-05
278,0.7700772,0.9999602,0.8700907,2.7382448e-05
279,0.77010083,0.9999602,0.8701058,2.738822e-05
280,0.77012444,0.9999602,0.8701209,2.742442e-05
281,0.77014804,0.9999602,0.87013596,2.7442577e-05
282,0.7701717,0.9999602,0.8701511,2.7457132e-05
283,0.7701953,0.9999602,0.8701661,2.7544726e-05
284,0.7702189,0.9999602,0.87018114,2.7626013e-05
285,0.7702425,0.9999602,0.8701962,2.7648548e-05
286,0.7702661,0.9999602,0.8702113,2.7653268e-05
287,0.7702897,0.9999602,0.8702263,2.7709288e-05
288,0.7703134,0.9999602,0.8702414,2.7734504e-05
289,0.770337,0.9999602,0.8702565,2.7767905e-05
290,0.7703606,0.9999602,0.87027156,2.7778924e-05
291,0.77038425,0.9999602,0.8702866,2.7783375e-05
292,0.77040786,0.9999602,0.87030166,2.7910366e-05
293,0.77043146,0.9999602,0.87031674,2.7944403e-05
294,0.7704551,0.9999602,0.8703319,2.7951492e-05
295,0.7704787,0.9999602,0.8703469,2.7989154e-05
296,0.7705024,0.9999602,0.87036204,2.7999138e-05
297,0.770526,0.9999602,0.8703771,2.8073171e-05
298,0.77054965,0.9999602,0.8703922,2.8091465e-05
299,0.77057326,0.9999602,0.8704072,2.8096874e-05
300,0.7705969,0.9999602,0.8704223,2.8151055e-05
301,0.7706205,0.9999602,0.8704374,2.815696e-05
302,0.7706442,0.9999602,0.87045246,2.8177403e-05
303,0.7706678,0.9999602,0.87046754,2.8220993e-05
304,0.77069145,0.9999602,0.8704827,2.8243312e-05
305,0.7707151,0.9999602,0.87049776,2.8264842e-05
306,0.7707387,0.9999602,0.8705128,2.8275465e-05
307,0.7707624,0.9999602,0.87052786,2.8412915e-05
308,0.77078605,0.9999602,0.870543,2.8496655e-05
309,0.7708097,0.9999602,0.8705581,2.8514678e-05
310,0.7708333,0.9999602,0.87057316,2.853655e-05
311,0.770857,0.9999602,0.87058824,2.8574046e-05
312,0.77088064,0.9999602,0.87060326,2.8608647e-05
313,0.7709043,0.9999602,0.8706184,2.8624258e-05
314,0.77092797,0.9999602,0.87063354,2.8661298e-05
315,0.7709516,0.9999602,0.87064856,2.8672941e-05
316,0.7709753,0.9999602,0.87066364,2.8691213e-05
317,0.77099895,0.9999602,0.8706788,2.8742508e-05
318,0.77102256,0.9999602,0.8706938,2.8756327e-05
319,0.7710463,0.9999602,0.87070894,2.8842042e-05
320,0.77106994,0.9999602,0.870724,2.8844133e-05
321,0.7710936,0.9999602,0.8707391,2.8862072e-05
322,0.77111727,0.9999602,0.87075424,2.8871764e-05
323,0.77114093,0.9999602,0.8707693,2.8895729e-05
324,0.7711646,0.9999602,0.87078434,2.9025368e-05
325,0.77118826,0.9999602,0.8707995,2.9044802e-05
326,0.7712119,0.9999602,0.87081456,2.9064142e-05
327,0.7712356,0.9999602,0.87082964,2.9164374e-05
328,0.7712593,0.9999602,0.8708448,2.9253482e-05
329,0.771283,0.9999602,0.87085986,2.925474e-05
330,0.77130663,0.9999602,0.87087494,2.932675e-05
331,0.7713303,0.9999602,0.87088996,2.9409817e-05
332,0.771354,0.9999602,0.87090516,2.9437651e-05
333,0.7713777,0.9999602,0.87092024,2.9460964e-05
334,0.7714014,0.9999602,0.8709353,2.9462368e-05
335,0.77142507,0.9999602,0.87095046,2.947569e-05
336,0.77144873,0.9999602,0.8709655,2.94848e-05
337,0.77147245,0.9999602,0.8709806,2.9488849e-05
338,0.7714961,0.9999602,0.87099576,2.958157e-05
339,0.77151984,0.9999602,0.8710108,2.9606972e-05
340,0.7715435,0.9999602,0.8710259,2.9626739e-05
341,0.7715672,0.9999602,0.871041,2.963838e-05
342,0.7715909,0.9999602,0.8710561,2.9667368e-05
343,0.7716146,0.9999602,0.8710713,2.978203e-05
344,0.77163833,0.9999602,0.8710863,2.9797542e-05
345,0.771662,0.9999602,0.87110144,2.9813404e-05
346,0.7716857,0.9999602,0.8711165,2.9888384e-05
347,0.77170944,0.9999602,0.8711316,2.9889354e-05
348,0.7717331,0.9999602,0.8711467,2.9899331e-05
349,0.7717568,0.9999602,0.87116176,2.9916844e-05
350,0.77178055,0.9999602,0.8711769,2.9919642e-05
351,0.7718043,0.9999602,0.871192,2.9973218e-05
352,0.77182794,0.9999602,0.87120706,2.9974904e-05
353,0.77185166,0.9999602,0.8712222,3.0023966e-05
354,0.7718754,0.9999602,0.87123734,3.0031984e-05
355,0.7718991,0.9999602,0.8712524,3.0045077e-05
356,0.7719228,0.9999602,0.87126756,3.0064537e-05
357,0.77194655,0.9999602,0.87128264,3.0065456e-05
358,0.7719703,0.9999602,0.8712978,3.0208408e-05
359,0.771994,0.9999602,0.87131286,3.0291432e-05
360,0.7720177,0.9999602,0.871328,3.0413175e-05
361,0.77204144,0.9999602,0.8713431,3.0428202e-05
362,0.77206516,0.9999602,0.8713582,3.0451718e-05
363,0.7720889,0.9999602,0.8713733,3.0472282e-05
364,0.7721126,0.9999602,0.87138844,3.048106e-05
365,0.77213633,0.9999602,0.8714035,3.052484e-05
366,0.77216005,0.9999602,0.87141865,3.055895e-05
367,0.7721838,0.9999602,0.87143373,3.0586554e-05
368,0.77220756,0.9999602,0.87144893,3.063072e-05
369,0.7722313,0.9999602,0.87146395,3.0687766e-05
370,0.772255,0.9999602,0.87147915,3.0689964e-05
371,0.7722787,0.9999602,0.8714942,3.079521e-05
372,0.7723025,0.9999602,0.8715094,3.0797415e-05
373,0.77232623,0.9999602,0.87152445,3.0818443e-05
374,0.77234995,0.9999602,0.87153953,3.0822943e-05
375,0.77237374,0.9999602,0.87155473,3.0854528e-05
376,0.77239746,0.9999602,0.87156975,3.086789e-05
377,0.77242124,0.9999602,0.87158495,3.0875577e-05
378,0.77244496,0.9999602,0.87160003,3.095621e-05
379,0.7724687,0.9999602,0.8716152,3.1003066e-05
380,0.77249247,0.9999602,0.8716303,3.1004132e-05
381,0.7725162,0.9999602,0.8716454,3.1030577e-05
382,0.77254,0.9999602,0.87166053,3.1071082e-05
383,0.77256376,0.9999602,0.8716757,3.111598e-05
384,0.7725875,0.9999602,0.87169075,3.1207328e-05
385,0.77261126,0.9999602,0.8717059,3.1210362e-05
386,0.772635,0.9999602,0.871721,3.1218133e-05
387,0.77265877,0.9999602,0.8717361,3.1251824e-05
388,0.77268255,0.9999602,0.8717513,3.125218e-05
389,0.77270633,0.9999602,0.87176645,3.1281998e-05
390,0.77273005,0.9999602,0.87178147,3.1371623e-05
391,0.77275383,0.9999602,0.87179667,3.140461e-05
392,0.7727776,0.9999602,0.8718118,3.1417905e-05
393,0.7728014,0.9999602,0.87182695,3.144866e-05
394,0.7728251,0.9999602,0.871842,3.1468255e-05
395,0.7728489,0.9999602,0.87185717,3.156139e-05
396,0.7728727,0.9999602,0.8718723,3.157277e-05
397,0.77289647,0.9999602,0.8718874,3.1574335e-05
398,0.77292025,0.9999602,0.8719026,3.1621403e-05
399,0.77294403,0.9999602,0.8719177,3.162442e-05
400,0.7729678,0.9999602,0.8719328,3.163965e-05
401,0.7729916,0.9999602,0.87194794,3.1655978e-05
402,0.7730154,0.9999602,0.8719631,3.1656942e-05
403,0.77303916,0.9999602,0.8719782,3.166395e-05
404,0.77306294,0.9999602,0.87199336,3.1670716e-05
405,0.7730867,0.9999602,0.87200844,3.167458e-05
406,0.7731105,0.9999602,0.8720236,3.168836e-05
407,0.77313435,0.9999602,0.8720388,3.1706193e-05
408,0.77315813,0.9999602,0.8720539,3.17943e-05
409,0.7731819,0.9999602,0.87206906,3.1830103e-05
410,0.7732057,0.9999602,0.8720841,3.184352e-05
411,0.77322954,0.9999602,0.8720992,3.1845888e-05
412,0.7732533,0.9999602,0.87211436,3.1866577e-05
413,0.7732771,0.9999602,0.87212956,3.186728e-05
414,0.7733009,0.9999602,0.87214464,3.1917276e-05
415,0.7733247,0.9999602,0.8721598,3.1928084e-05
416,0.7733485,0.9999602,0.8721749,3.1944375e-05
417,0.77337235,0.9999602,0.87219006,3.2068056e-05
418,0.77339613,0.9999602,0.8722052,3.2103733e-05
419,0.7734199,0.9999602,0.8722204,3.212162e-05
420,0.77344376,0.9999602,0.87223554,3.214074e-05
421,0.77346754,0.9999602,0.8722506,3.2154534e-05
422,0.7734914,0.9999602,0.8722658,3.2166277e-05
423,0.77351516,0.9999602,0.8722809,3.2198845e-05
424,0.773539,0.9999602,0.87229604,3.2233776e-05
425,0.77356285,0.9999602,0.87231123,3.225084e-05
426,0.77358663,0.9999602,0.8723264,3.2295527e-05
427,0.7736105,0.9999602,0.8723415,3.2321008e-05
428,0.7736343,0.9999602,0.87235665,3.236151e-05
429,0.7736581,0.9999602,0.87237185,3.236891e-05
430,0.77368194,0.9999602,0.872387,3.2417844e-05
431,0.7737058,0.9999602,0.87240213,3.2419142e-05
432,0.7737296,0.9999602,0.8724173,3.244234e-05
433,0.7737534,0.9999602,0.8724324,3.2448716e-05
434,0.77377725,0.9999602,0.87244755,3.248983e-05
435,0.7738011,0.9999602,0.8724627,3.2515993e-05
436,0.77382493,0.9999602,0.8724778,3.2519714e-05
437,0.7738488,0.9999602,0.872493,3.2564218e-05
438,0.7738726,0.9999602,0.87250817,3.2614844e-05
439,0.77389646,0.9999602,0.8725233,3.2633605e-05
440,0.7739203,0.9999602,0.87253845,3.2647924e-05
441,0.77394414,0.9999602,0.87255365,3.2683314e-05
442,0.773968,0.9999602,0.8725688,3.2702268e-05
443,0.7739918,0.9999602,0.8725839,3.2822398e-05
444,0.77401567,0.9999602,0.87259907,3.2829004e-05
445,0.7740395,0.9999602,0.8726142,3.286001e-05
446,0.77406335,0.9999602,0.8726294,3.2867345e-05
447,0.7740872,0.9999602,0.87264454,3.287412e-05
448,0.77411103,0.9999602,0.8726597,3.2895252e-05
449,0.7741349,0.9999602,0.8726748,3.2965283e-05
450,0.7741588,0.9999602,0.8726901,3.3091525e-05
451,0.7741826,0.9999602,0.8727052,3.3162924e-05
452,0.77420646,0.9999602,0.87272036,3.3175515e-05
453,0.7742303,0.9999602,0.8727355,3.3192224e-05
454,0.7742542,0.9999602,0.87275064,3.3245917e-05
455,0.77427804,0.9999602,0.8727658,3.336512e-05
456,0.77430195,0.9999602,0.872781,3.338431e-05
457,0.7743258,0.9999602,0.8727961,3.35631e-05
458,0.77434963,0.9999602,0.87281126,3.3617336e-05
459,0.77437353,0.9999602,0.87282646,3.362086e-05
460,0.7743974,0.9999602,0.8728416,3.362272e-05
461,0.7744213,0.9999602,0.87285686,3.363295e-05
462,0.7744451,0.9999602,0.872872,3.3638855e-05
463,0.774469,0.9999602,0.87288713,3.3646105e-05
464,0.77449286,0.9999602,0.8729023,3.3660483e-05
465,0.77451676,0.9999602,0.8729174,3.3661898e-05
466,0.77454066,0.9999602,0.8729326,3.37005e-05
467,0.7745645,0.9999602,0.87294775,3.375602e-05
468,0.7745884,0.9999602,0.872963,3.382033e-05
469,0.77461225,0.9999602,0.87297815,3.384027e-05
470,0.77463615,0.9999602,0.8729933,3.3842854e-05
471,0.77466005,0.9999602,0.87300843,3.3843175e-05
472,0.77468395,0.9999602,0.8730236,3.3871525e-05
473,0.7747078,0.9999602,0.8730387,3.3902226e-05
474,0.7747317,0.9999602,0.8730539,3.390478e-05
475,0.7747556,0.9999602,0.87306905,3.392881e-05
476,0.7747795,0.9999602,0.8730842,3.3934957e-05
477,0.7748034,0.9999602,0.8730994,3.394959e-05
478,0.7748273,0.9999602,0.87311465,3.3956585e-05
479,0.7748512,0.9999602,0.8731298,3.397388e-05
480,0.7748751,0.9999602,0.8731449,3.398062e-05
481,0.774899,0.9999602,0.8731601,3.4099754e-05
482,0.7749229,0.9999602,0.8731753,3.4130666e-05
483,0.7749468,0.9999602,0.87319046,3.421324e-05
484,0.7749707,0.9999602,0.8732056,3.4223616e-05
485,0.7749946,0.9999602,0.8732208,3.4337252e-05
486,0.7750185,0.9999602,0.873236,3.436654e-05
