,train_precision,train_recall,train_f1,train_treshold
75,0.7481091,0.9999602,0.85589206,0.00026352156
76,0.7481314,0.9999602,0.85590667,0.00026355375
77,0.7481537,0.9999602,0.8559212,0.0002635864
78,0.7481759,0.9999602,0.8559358,0.00026372416
79,0.7481982,0.9999602,0.85595036,0.00026374904
80,0.7482205,0.9999602,0.85596496,0.00026405448
81,0.7482428,0.9999602,0.8559795,0.00026420056
82,0.7482651,0.9999602,0.85599416,0.0002644092
83,0.7482874,0.9999602,0.8560087,0.00026449622
84,0.7483097,0.9999602,0.8560233,0.00026470888
85,0.74833196,0.9999602,0.85603786,0.00026476843
86,0.74835426,0.9999602,0.8560525,0.00026489646
87,0.74837655,0.9999602,0.85606706,0.00026503287
88,0.74839884,0.9999602,0.85608166,0.00026535953
89,0.74842113,0.9999602,0.8560962,0.00026563395
90,0.7484434,0.9999602,0.8561109,0.0002662869
91,0.7484657,0.9999602,0.85612535,0.00026658204
92,0.748488,0.9999602,0.85614,0.00026704022
93,0.7485103,0.9999602,0.85615456,0.00026722054
94,0.7485326,0.9999602,0.85616916,0.0002674081
95,0.7485549,0.9999602,0.8561837,0.00026777547
96,0.74857724,0.9999602,0.8561984,0.00026874946
97,0.7485995,0.9999602,0.8562129,0.0002689153
98,0.7486218,0.9999602,0.8562275,0.00026905604
99,0.7486441,0.9999602,0.8562421,0.00026912868
100,0.74866647,0.9999602,0.8562567,0.0002693795
101,0.74868876,0.9999602,0.8562713,0.00026953671
102,0.74871105,0.9999602,0.85628587,0.00026972053
103,0.7487334,0.9999602,0.85630053,0.0002697249
104,0.7487557,0.9999602,0.8563151,0.00026992554
105,0.74877805,0.9999602,0.8563297,0.00027020543
106,0.74880034,0.9999602,0.8563443,0.000270532
107,0.7488226,0.9999602,0.8563588,0.0002705599
108,0.748845,0.9999602,0.8563735,0.000271294
109,0.7488673,0.9999602,0.85638803,0.00027179415
110,0.7488896,0.9999602,0.85640264,0.0002721131
111,0.7489119,0.9999602,0.8564173,0.0002726538
112,0.74893427,0.9999602,0.85643184,0.00027270083
113,0.7489566,0.9999602,0.85644644,0.00027377962
114,0.7489789,0.9999602,0.8564611,0.00027382292
115,0.74900126,0.9999602,0.85647565,0.00027389973
116,0.74902356,0.9999602,0.85649025,0.00027390546
117,0.7490459,0.9999602,0.85650486,0.0002742577
118,0.74906826,0.9999602,0.85651946,0.00027448163
119,0.7490906,0.9999602,0.85653406,0.00027475052
120,0.7491129,0.9999602,0.85654867,0.00027542983
121,0.74913526,0.9999602,0.85656327,0.0002755233
122,0.7491576,0.9999602,0.8565779,0.00027595917
123,0.74917996,0.9999602,0.8565925,0.00027600472
124,0.74920225,0.9999602,0.8566071,0.00027622844
125,0.7492246,0.9999602,0.8566216,0.0002763009
126,0.74924695,0.9999602,0.8566363,0.00027763838
127,0.7492693,0.9999602,0.8566508,0.00027793634
128,0.74929166,0.9999602,0.85666543,0.00027802962
129,0.749314,0.9999602,0.85668004,0.0002780551
130,0.74933636,0.9999602,0.85669464,0.00027806225
131,0.7493587,0.9999602,0.8567093,0.00027813806
132,0.74938107,0.9999602,0.85672385,0.00027884883
133,0.7494034,0.9999602,0.85673845,0.0002795588
134,0.74942577,0.9999602,0.8567531,0.0002797097
135,0.7494481,0.9999602,0.8567677,0.00028030982
136,0.7494705,0.9999602,0.8567823,0.00028043066
137,0.7494928,0.9999602,0.85679686,0.00028076238
138,0.7495152,0.9999602,0.8568115,0.00028082612
139,0.7495376,0.9999602,0.8568261,0.0002809485
140,0.74955994,0.9999602,0.8568408,0.00028146457
141,0.7495823,0.9999602,0.8568554,0.00028150404
142,0.74960464,0.9999602,0.85686994,0.0002819268
143,0.749627,0.9999602,0.8568846,0.00028194426
144,0.7496494,0.9999602,0.8568992,0.00028198137
145,0.74967176,0.9999602,0.85691386,0.00028199106
146,0.7496941,0.9999602,0.8569284,0.0002819932
147,0.7497165,0.9999602,0.8569431,0.00028203565
148,0.7497389,0.9999602,0.8569576,0.00028225573
149,0.7497612,0.9999602,0.8569723,0.00028262194
150,0.74978364,0.9999602,0.8569869,0.00028305905
151,0.749806,0.9999602,0.85700154,0.00028363665
152,0.7498284,0.9999602,0.8570162,0.0002847494
153,0.74985075,0.9999602,0.85703075,0.0002848086
154,0.74987316,0.9999602,0.8570454,0.0002848738
155,0.7498955,0.9999602,0.85705996,0.00028506425
156,0.7499179,0.9999602,0.8570746,0.00028531766
157,0.7499403,0.9999602,0.8570892,0.00028571184
158,0.7499627,0.9999602,0.8571039,0.0002861319
159,0.7499851,0.9999602,0.8571185,0.00028697168
160,0.75000745,0.9999602,0.85713315,0.00028719203
161,0.75002986,0.9999602,0.85714775,0.00028770286
162,0.7500523,0.9999602,0.8571624,0.00028802422
163,0.7500746,0.9999602,0.85717696,0.00028804896
164,0.75009704,0.9999602,0.8571916,0.000288058
165,0.75011945,0.9999602,0.8572062,0.0002884425
166,0.7501418,0.9999602,0.8572208,0.00028857673
167,0.7501642,0.9999602,0.85723543,0.0002888688
168,0.7501866,0.9999602,0.8572501,0.00028919973
169,0.75020903,0.9999602,0.8572647,0.00028933346
170,0.75023144,0.9999602,0.85727936,0.0002893641
171,0.75025386,0.9999602,0.85729396,0.00028981277
172,0.75027627,0.9999602,0.8573086,0.00028990617
173,0.7502987,0.9999602,0.8573232,0.00029006292
174,0.75032103,0.9999602,0.85733783,0.00029081112
175,0.75034344,0.9999602,0.8573525,0.00029120315
176,0.75036585,0.9999602,0.8573671,0.00029152038
177,0.75038826,0.9999602,0.85738176,0.0002926342
178,0.7504107,0.9999602,0.85739636,0.0002928366
179,0.75043315,0.9999602,0.857411,0.0002928815
180,0.75045556,0.9999602,0.85742563,0.00029347464
181,0.75047797,0.9999602,0.8574403,0.0002939964
182,0.7505004,0.9999602,0.8574549,0.00029403678
183,0.7505228,0.9999602,0.8574695,0.00029410122
184,0.7505452,0.9999602,0.85748416,0.0002941893
185,0.7505676,0.9999602,0.85749876,0.00029435483
186,0.7505901,0.9999602,0.8575135,0.00029482215
187,0.7506125,0.9999602,0.8575281,0.0002948742
188,0.7506349,0.9999602,0.85754275,0.0002957701
189,0.7506573,0.9999602,0.85755736,0.00029582452
190,0.7506798,0.9999602,0.857572,0.00029634108
191,0.7507022,0.9999602,0.8575867,0.00029644932
192,0.7507246,0.9999602,0.8576013,0.00029683422
193,0.7507471,0.9999602,0.85761595,0.0002973872
194,0.7507695,0.9999602,0.8576305,0.00029742628
195,0.75079197,0.9999602,0.8576451,0.00029747165
196,0.7508144,0.9999602,0.85765976,0.00029847617
197,0.75083685,0.9999602,0.8576744,0.00029849497
198,0.75085926,0.9999602,0.8576891,0.0002985351
199,0.75088173,0.9999602,0.85770375,0.0002998115
200,0.75090414,0.9999602,0.85771835,0.00030010322
201,0.7509266,0.9999602,0.857733,0.00030082194
202,0.750949,0.9999602,0.8577476,0.0003009496
203,0.7509715,0.9999602,0.8577623,0.0003009605
204,0.7509939,0.9999602,0.8577769,0.00030126967
205,0.7510164,0.9999602,0.85779154,0.0003012875
206,0.75103885,0.9999602,0.85780627,0.00030131708
207,0.75106126,0.9999602,0.85782087,0.00030156825
208,0.75108373,0.9999602,0.8578355,0.00030172124
209,0.7511062,0.9999602,0.85785013,0.00030213807
210,0.7511287,0.9999602,0.8578648,0.0003023173
211,0.7511511,0.9999602,0.8578794,0.000302492
212,0.75117356,0.9999602,0.8578941,0.00030309215
213,0.751196,0.9999602,0.8579087,0.00030334655
214,0.7512185,0.9999602,0.8579234,0.00030363444
215,0.75124097,0.9999602,0.85793805,0.00030378503
216,0.75126344,0.9999602,0.8579527,0.00030387248
217,0.7512859,0.9999602,0.8579674,0.00030440517
218,0.7513084,0.9999602,0.857982,0.00030471323
219,0.7513308,0.9999602,0.8579966,0.00030608286
220,0.75135326,0.9999602,0.85801125,0.000306178
221,0.75137573,0.9999602,0.85802597,0.0003062358
222,0.7513982,0.9999602,0.8580406,0.0003062574
223,0.75142074,0.9999602,0.8580553,0.00030649983
224,0.7514432,0.9999602,0.85806996,0.0003071712
225,0.7514657,0.9999602,0.85808456,0.0003072031
226,0.75148815,0.9999602,0.8580992,0.00030731002
227,0.7515106,0.9999602,0.8581139,0.00030731384
228,0.7515331,0.9999602,0.85812855,0.00030748735
229,0.75155556,0.9999602,0.85814315,0.0003078323
230,0.7515781,0.9999602,0.8581579,0.0003085107
231,0.75160056,0.9999602,0.85817254,0.0003100729
232,0.75162303,0.9999602,0.85818714,0.00031026307
233,0.7516455,0.9999602,0.8582018,0.0003104036
234,0.75166804,0.9999602,0.8582165,0.00031048825
235,0.7516905,0.9999602,0.8582311,0.00031051785
236,0.751713,0.9999602,0.85824573,0.00031053027
237,0.7517355,0.9999602,0.8582605,0.00031076127
238,0.751758,0.9999602,0.8582751,0.0003111778
239,0.75178045,0.9999602,0.8582897,0.00031137487
240,0.751803,0.9999602,0.8583045,0.00031183148
241,0.75182545,0.9999602,0.8583191,0.0003118847
242,0.751848,0.9999602,0.85833377,0.00031212595
243,0.75187045,0.9999602,0.8583484,0.00031233163
244,0.751893,0.9999602,0.8583631,0.00031258067
245,0.75191545,0.9999602,0.85837775,0.00031303248
246,0.751938,0.9999602,0.8583924,0.00031388327
247,0.7519605,0.9999602,0.85840714,0.0003143049
248,0.751983,0.9999602,0.8584218,0.00031487987
249,0.7520055,0.9999602,0.8584364,0.0003150567
250,0.752028,0.9999602,0.85845107,0.00031525173
251,0.7520505,0.9999602,0.85846573,0.0003158218
252,0.75207305,0.9999602,0.85848045,0.00031687252
253,0.7520956,0.9999602,0.8584951,0.00031738804
254,0.75211805,0.9999602,0.8585097,0.000317589
255,0.7521406,0.9999602,0.85852444,0.0003176559
256,0.7521631,0.9999602,0.8585391,0.00031771985
257,0.75218564,0.9999602,0.8585538,0.00031795743
258,0.7522082,0.9999602,0.85856843,0.0003183581
259,0.75223064,0.9999602,0.8585831,0.00031940147
260,0.7522532,0.9999602,0.8585977,0.0003194149
261,0.7522757,0.9999602,0.8586124,0.00031946844
262,0.75229824,0.9999602,0.8586271,0.0003195565
263,0.75232077,0.9999602,0.85864174,0.0003197244
264,0.7523433,0.9999602,0.8586564,0.00032006935
265,0.7523658,0.9999602,0.85867107,0.0003203389
266,0.75238836,0.9999602,0.8586858,0.00032057505
267,0.7524109,0.9999602,0.85870045,0.00032061574
268,0.7524334,0.9999602,0.8587151,0.00032110364
269,0.75245595,0.9999602,0.8587298,0.0003213446
270,0.7524785,0.9999602,0.85874444,0.00032146473
271,0.7525011,0.9999602,0.8587592,0.00032196008
272,0.7525236,0.9999602,0.8587738,0.00032217443
273,0.75254613,0.9999602,0.85878855,0.0003228527
274,0.75256866,0.9999602,0.85880315,0.00032299032
275,0.7525912,0.9999602,0.8588179,0.00032325982
276,0.7526138,0.9999602,0.8588326,0.00032345837
277,0.7526363,0.9999602,0.85884726,0.00032374312
278,0.75265884,0.9999602,0.8588619,0.0003242723
279,0.75268143,0.9999602,0.8588766,0.00032437927
280,0.75270396,0.9999602,0.8588913,0.00032578662
281,0.7527265,0.9999602,0.8589059,0.00032627958
282,0.7527491,0.9999602,0.85892063,0.00032635394
283,0.7527716,0.9999602,0.85893536,0.0003274294
284,0.75279415,0.9999602,0.85895,0.00032759146
285,0.75281674,0.9999602,0.85896474,0.00032813943
286,0.75283927,0.9999602,0.85897934,0.00032852098
287,0.75286186,0.9999602,0.85899407,0.00032863094
288,0.7528844,0.9999602,0.8590087,0.00032949584
289,0.752907,0.9999602,0.8590234,0.00033015653
290,0.75292957,0.9999602,0.8590382,0.00033016154
291,0.7529521,0.9999602,0.85905284,0.00033029847
292,0.7529747,0.9999602,0.8590675,0.0003303432
293,0.7529972,0.9999602,0.8590822,0.00033052056
294,0.7530198,0.9999602,0.8590969,0.00033169737
295,0.7530424,0.9999602,0.85911155,0.000331722
296,0.75306493,0.9999602,0.85912627,0.00033191976
297,0.7530875,0.9999602,0.85914093,0.00033262963
298,0.7531101,0.9999602,0.85915565,0.00033324765
299,0.7531327,0.9999602,0.8591704,0.0003334593
300,0.75315523,0.9999602,0.85918504,0.0003335222
301,0.7531778,0.9999602,0.8591997,0.0003335251
302,0.7532004,0.9999602,0.8592144,0.00033354608
303,0.753223,0.9999602,0.85922915,0.00033378342
304,0.7532456,0.9999602,0.8592438,0.0003341964
305,0.7532682,0.9999602,0.8592585,0.00033444085
306,0.7532908,0.9999602,0.8592732,0.00033463858
307,0.75331336,0.9999602,0.8592879,0.0003346641
308,0.75333595,0.9999602,0.8593026,0.00033471864
309,0.75335854,0.9999602,0.8593173,0.00033487604
310,0.75338113,0.9999602,0.859332,0.00033550206
311,0.7534037,0.9999602,0.85934675,0.0003355305
312,0.7534263,0.9999602,0.8593614,0.0003360031
313,0.7534489,0.9999602,0.8593761,0.00033626895
314,0.7534715,0.9999602,0.8593908,0.00033709063
315,0.7534941,0.9999602,0.8594055,0.00033747617
316,0.7535167,0.9999602,0.8594202,0.00033767923
317,0.75353926,0.9999602,0.85943484,0.00033804902
318,0.7535619,0.9999602,0.85944957,0.00033880823
319,0.7535845,0.9999602,0.8594643,0.00033948862
320,0.7536071,0.9999602,0.859479,0.00034024604
321,0.7536297,0.9999602,0.8594937,0.00034029532
322,0.75365233,0.9999602,0.8595084,0.0003407297
323,0.7536749,0.9999602,0.85952306,0.00034187827
324,0.7536975,0.9999602,0.8595378,0.00034260718
325,0.75372016,0.9999602,0.8595525,0.00034260846
326,0.75374275,0.9999602,0.85956717,0.0003435311
327,0.7537654,0.9999602,0.8595819,0.00034374636
328,0.753788,0.9999602,0.85959655,0.00034381126
329,0.7538106,0.9999602,0.8596112,0.00034385358
330,0.75383323,0.9999602,0.85962594,0.00034460868
331,0.7538558,0.9999602,0.85964066,0.00034484576
332,0.7538785,0.9999602,0.8596554,0.00034486223
333,0.75390106,0.9999602,0.8596701,0.00034488313
334,0.7539237,0.9999602,0.8596848,0.00034495513
335,0.75394636,0.9999602,0.85969955,0.00034591887
336,0.75396895,0.9999602,0.8597142,0.00034592234
337,0.7539916,0.9999602,0.85972893,0.00034621498
338,0.75401425,0.9999602,0.85974365,0.00034663605
339,0.75403684,0.9999602,0.8597583,0.00034667042
340,0.7540595,0.9999602,0.85977304,0.00034690005
341,0.75408214,0.9999602,0.85978776,0.0003469482
342,0.75410473,0.9999602,0.8598025,0.0003472041
343,0.7541274,0.9999602,0.8598172,0.00034750227
344,0.75415003,0.9999602,0.8598319,0.00034760352
345,0.7541727,0.9999602,0.85984665,0.00034803938
346,0.75419533,0.9999602,0.8598614,0.0003497687
347,0.754218,0.9999602,0.8598761,0.0003499335
348,0.7542406,0.9999602,0.8598908,0.0003503833
349,0.7542632,0.9999602,0.85990554,0.0003504526
350,0.7542859,0.9999602,0.85992026,0.00035064496
351,0.7543085,0.9999602,0.859935,0.00035210795
352,0.7543312,0.9999602,0.8599497,0.00035237125
353,0.7543538,0.9999602,0.85996443,0.00035246028
354,0.7543765,0.9999602,0.85997915,0.00035259486
355,0.7543991,0.9999602,0.8599939,0.00035271238
356,0.7544218,0.9999602,0.86000854,0.00035285496
357,0.7544444,0.9999602,0.86002326,0.00035338048
358,0.7544671,0.9999602,0.860038,0.00035339833
359,0.7544898,0.9999602,0.8600527,0.00035360715
360,0.7545124,0.9999602,0.8600674,0.0003551614
361,0.7545351,0.9999602,0.86008215,0.00035548638
362,0.7545577,0.9999602,0.8600969,0.00035561263
363,0.7545804,0.9999602,0.8601116,0.00035563266
364,0.7546031,0.9999602,0.8601263,0.00035592925
365,0.75462574,0.9999602,0.86014104,0.00035627163
366,0.7546484,0.9999602,0.86015576,0.00035633263
367,0.7546711,0.9999602,0.86017054,0.0003567447
368,0.75469375,0.9999602,0.86018527,0.00035696858
369,0.7547164,0.9999602,0.8601999,0.00035697912
370,0.7547391,0.9999602,0.8602147,0.00035718782
371,0.75476176,0.9999602,0.86022943,0.00035774056
372,0.75478446,0.9999602,0.86024415,0.00035792048
373,0.7548071,0.9999602,0.8602589,0.00035814702
374,0.75482976,0.9999602,0.8602736,0.00035950312
375,0.7548525,0.9999602,0.8602883,0.0003599241
376,0.7548752,0.9999602,0.8603031,0.00036052836
377,0.75489783,0.9999602,0.8603178,0.00036061683
378,0.75492054,0.9999602,0.86033255,0.00036085138
379,0.7549432,0.9999602,0.8603473,0.00036115525
380,0.7549659,0.9999602,0.860362,0.0003612107
381,0.75498855,0.9999602,0.8603767,0.00036239205
382,0.75501126,0.9999602,0.86039144,0.0003626981
383,0.75503397,0.9999602,0.8604062,0.0003629421
384,0.7550567,0.9999602,0.860421,0.00036358868
385,0.7550793,0.9999602,0.86043566,0.00036397748
386,0.75510204,0.9999602,0.8604504,0.00036406075
387,0.75512475,0.9999602,0.8604651,0.00036462463
388,0.75514746,0.9999602,0.8604799,0.0003647465
389,0.7551701,0.9999602,0.8604946,0.00036573695
390,0.7551928,0.9999602,0.8605094,0.00036600133
391,0.7552155,0.9999602,0.86052406,0.00036628178
392,0.75523823,0.9999602,0.8605388,0.00036654848
393,0.75526094,0.9999602,0.8605535,0.00036682762
394,0.75528365,0.9999602,0.8605683,0.00036791683
395,0.75530636,0.9999602,0.860583,0.00036814876
396,0.7553291,0.9999602,0.86059767,0.00036861812
397,0.7553518,0.9999602,0.86061245,0.0003689931
398,0.7553745,0.9999602,0.86062723,0.00036899414
399,0.7553972,0.9999602,0.86064196,0.00036900534
400,0.7554199,0.9999602,0.8606567,0.00036932918
401,0.7554426,0.9999602,0.8606714,0.00036954507
402,0.7554653,0.9999602,0.8606862,0.0003702946
403,0.75548804,0.9999602,0.8607009,0.00037112317
404,0.7555108,0.9999602,0.8607157,0.00037113557
405,0.7555335,0.9999602,0.86073047,0.00037131587
406,0.7555562,0.9999602,0.86074513,0.00037148743
407,0.75557894,0.9999602,0.86075985,0.00037178467
408,0.75560164,0.9999602,0.86077464,0.00037282988
409,0.7556244,0.9999602,0.8607894,0.0003737049
410,0.7556471,0.9999602,0.86080414,0.00037405064
411,0.75566983,0.9999602,0.86081886,0.0003757091
412,0.7556926,0.9999602,0.86083364,0.00037588555
413,0.7557153,0.9999602,0.86084837,0.00037621104
414,0.7557381,0.9999602,0.8608632,0.0003763918
415,0.7557608,0.9999602,0.8608779,0.00037655854
416,0.7557835,0.9999602,0.8608926,0.00037726297
417,0.75580627,0.9999602,0.86090744,0.00037747307
418,0.755829,0.9999602,0.86092216,0.0003777746
419,0.75585175,0.9999602,0.8609369,0.0003779788
420,0.75587445,0.9999602,0.86095166,0.00037817287
421,0.7558972,0.9999602,0.8609664,0.0003784596
422,0.75592,0.9999602,0.8609812,0.0003792148
423,0.7559427,0.9999602,0.8609959,0.0003796208
424,0.7559655,0.9999602,0.8610107,0.00038003433
425,0.7559882,0.9999602,0.86102545,0.0003802077
426,0.75601095,0.9999602,0.8610402,0.00038048998
427,0.7560337,0.9999602,0.86105496,0.00038150174
428,0.7560564,0.9999602,0.8610697,0.0003816825
429,0.7560792,0.9999602,0.86108446,0.00038200265
430,0.75610197,0.9999602,0.8610992,0.0003821591
431,0.75612473,0.9999602,0.86111397,0.00038229866
432,0.7561475,0.9999602,0.86112875,0.00038289593
433,0.7561702,0.9999602,0.86114347,0.00038294078
434,0.756193,0.9999602,0.86115825,0.00038300015
435,0.75621575,0.9999602,0.861173,0.00038313033
436,0.7562385,0.9999602,0.8611878,0.00038365953
437,0.7562613,0.9999602,0.8612025,0.00038385068
438,0.75628406,0.9999602,0.8612173,0.00038404946
439,0.7563068,0.9999602,0.86123204,0.00038407178
440,0.7563296,0.9999602,0.8612468,0.00038419996
441,0.75635237,0.9999602,0.86126155,0.0003852636
442,0.75637513,0.9999602,0.8612764,0.00038588076
443,0.7563979,0.9999602,0.86129105,0.00038643254
444,0.7564207,0.9999602,0.8613059,0.0003866065
445,0.75644344,0.9999602,0.8613206,0.00038681828
446,0.7564662,0.9999602,0.8613354,0.00038701377
447,0.75648904,0.9999602,0.8613502,0.00038714235
448,0.7565118,0.9999602,0.86136496,0.00038735056
449,0.7565346,0.9999602,0.8613797,0.0003876942
450,0.75655735,0.9999602,0.86139446,0.0003887126
451,0.7565801,0.9999602,0.86140925,0.00038925325
452,0.75660294,0.9999602,0.861424,0.00038939965
453,0.7566257,0.9999602,0.8614388,0.00038969194
454,0.7566485,0.9999602,0.86145353,0.00038983257
455,0.7566713,0.9999602,0.8614683,0.00039052145
456,0.7566941,0.9999602,0.8614831,0.00039106904
457,0.75671685,0.9999602,0.8614979,0.0003911613
458,0.7567397,0.9999602,0.8615126,0.0003921087
459,0.75676244,0.9999602,0.8615273,0.0003921399
460,0.7567853,0.9999602,0.8615421,0.0003923566
461,0.75680804,0.9999602,0.8615569,0.00039292406
462,0.7568309,0.9999602,0.86157167,0.00039297086
463,0.75685364,0.9999602,0.86158645,0.0003938819
464,0.75687647,0.9999602,0.86160123,0.00039459523
465,0.75689924,0.9999602,0.86161596,0.00039491866
466,0.75692207,0.9999602,0.8616308,0.00039521937
467,0.75694484,0.9999602,0.8616455,0.00039526232
468,0.75696766,0.9999602,0.8616603,0.00039558348
469,0.7569905,0.9999602,0.86167514,0.000395857
470,0.75701326,0.9999602,0.8616898,0.00039588418
471,0.7570361,0.9999602,0.86170465,0.0003960072
472,0.7570589,0.9999602,0.8617195,0.00039641833
473,0.75708175,0.9999602,0.8617342,0.00039672933
474,0.7571045,0.9999602,0.861749,0.00039684543
475,0.75712734,0.9999602,0.8617638,0.00039753987
476,0.7571502,0.9999602,0.86177856,0.00039756793
477,0.757173,0.9999602,0.86179334,0.0003976039
478,0.75719583,0.9999602,0.8618081,0.00039786703
479,0.75721866,0.9999602,0.86182296,0.00039800018
480,0.7572415,0.9999602,0.8618377,0.00039858397
481,0.7572643,0.9999602,0.86185247,0.00039887114
482,0.7572871,0.9999602,0.86186725,0.00039888523
483,0.7573099,0.9999602,0.86188203,0.00039965825
484,0.75733274,0.9999602,0.86189675,0.0004000543
485,0.75735563,0.9999602,0.8619116,0.00040009586
486,0.75737846,0.9999602,0.86192644,0.00040042363
487,0.7574013,0.9999602,0.8619412,0.0004008311
488,0.7574241,0.9999602,0.861956,0.0004016166
489,0.75744694,0.9999602,0.8619707,0.00040297414
490,0.7574698,0.9999602,0.86198556,0.00040347135
491,0.7574926,0.9999602,0.86200035,0.00040347656
492,0.75751543,0.9999602,0.8620151,0.00040349888
493,0.7575383,0.9999602,0.8620299,0.00040365988
494,0.75756115,0.9999602,0.8620447,0.00040369373
495,0.757584,0.9999602,0.8620595,0.00040381422
496,0.7576068,0.9999602,0.8620743,0.00040404254
497,0.7576297,0.9999602,0.8620891,0.00040423288
498,0.7576525,0.9999602,0.8621039,0.00040473876
499,0.75767535,0.9999602,0.8621186,0.0004048742
500,0.75769824,0.9999602,0.86213344,0.00040533725
501,0.75772107,0.9999602,0.8621482,0.00040546324
502,0.75774395,0.9999602,0.86216307,0.0004054692
503,0.7577668,0.9999602,0.86217785,0.00040673342
504,0.7577897,0.9999602,0.8621927,0.0004082805
505,0.7578125,0.9999602,0.8622074,0.00040838774
506,0.7578354,0.9999602,0.86222225,0.00040852404
507,0.7578582,0.9999602,0.862237,0.00040897485
508,0.7578811,0.9999602,0.8622518,0.00040971494
509,0.75790393,0.9999602,0.8622666,0.0004100128
510,0.7579268,0.9999602,0.86228144,0.00041028418
511,0.75794965,0.9999602,0.8622962,0.00041087263
512,0.75797254,0.9999602,0.86231107,0.00041110654
513,0.7579954,0.9999602,0.86232585,0.00041222913
514,0.75801826,0.9999602,0.8623406,0.00041277037
515,0.75804114,0.9999602,0.8623554,0.00041329622
516,0.75806403,0.9999602,0.86237025,0.00041330076
517,0.7580869,0.9999602,0.86238503,0.0004133703
518,0.7581098,0.9999602,0.8623999,0.00041356633
