,train_precision,train_recall,train_f1,train_treshold
52,0.8584071,0.9999602,0.9237926,0.0016548588
53,0.8584364,0.9999602,0.9238096,0.0016553466
54,0.85846573,0.9999602,0.9238266,0.0016622673
55,0.85849506,0.9999602,0.92384356,0.0016625182
56,0.85852444,0.9999602,0.92386055,0.0016667228
57,0.85855377,0.9999602,0.9238774,0.0016671758
58,0.8585831,0.9999602,0.9238944,0.0016672768
59,0.8586124,0.9999602,0.9239114,0.0016678507
60,0.8586418,0.9999602,0.9239284,0.0016689069
61,0.8586711,0.9999602,0.92394537,0.0016696634
62,0.85870045,0.9999602,0.92396235,0.0016708799
63,0.85872984,0.9999602,0.9239794,0.001671881
64,0.85875916,0.9999602,0.9239963,0.0016725917
65,0.85878855,0.9999602,0.9240134,0.0016750913
66,0.8588179,0.9999602,0.92403036,0.001675608
67,0.85884726,0.9999602,0.92404735,0.0016757852
68,0.85887665,0.9999602,0.92406434,0.0016769246
69,0.858906,0.9999602,0.9240813,0.0016854048
70,0.85893536,0.9999602,0.9240983,0.0016897251
71,0.85896474,0.9999602,0.92411536,0.0016900259
72,0.85899407,0.9999602,0.92413235,0.001692267
73,0.85902345,0.9999602,0.92414933,0.0017010998
74,0.85905284,0.9999602,0.9241663,0.0017015534
75,0.8590822,0.9999602,0.9241833,0.0017039331
76,0.8591116,0.9999602,0.92420036,0.0017081407
77,0.85914093,0.9999602,0.92421734,0.0017099289
78,0.8591703,0.9999602,0.92423433,0.001710826
79,0.8591997,0.9999602,0.9242513,0.0017112438
80,0.8592291,0.9999602,0.9242683,0.0017130285
81,0.8592585,0.9999602,0.92428535,0.0017152743
82,0.8592879,0.9999602,0.92430234,0.001718419
83,0.8593173,0.9999602,0.9243194,0.0017195595
84,0.8593467,0.9999602,0.9243364,0.0017198593
85,0.8593761,0.9999602,0.92435336,0.0017199724
86,0.85940546,0.9999602,0.92437035,0.0017200575
87,0.85943484,0.9999602,0.92438734,0.0017222663
88,0.8594643,0.9999602,0.9244044,0.0017231568
89,0.8594937,0.9999602,0.92442137,0.0017231945
90,0.85952306,0.9999602,0.9244384,0.0017260563
91,0.8595525,0.9999602,0.9244554,0.0017273731
92,0.8595819,0.9999602,0.9244724,0.0017289171
93,0.85961133,0.9999602,0.9244895,0.0017313721
94,0.8596407,0.9999602,0.9245064,0.0017318784
95,0.85967016,0.9999602,0.9245235,0.0017323302
96,0.85969955,0.9999602,0.9245405,0.0017357491
97,0.859729,0.9999602,0.92455745,0.001735759
98,0.8597584,0.9999602,0.9245745,0.0017370022
99,0.8597878,0.9999602,0.9245915,0.0017395573
100,0.85981727,0.9999602,0.9246085,0.0017397121
101,0.85984665,0.9999602,0.9246256,0.0017404782
102,0.8598761,0.9999602,0.9246425,0.0017406589
103,0.85990554,0.9999602,0.9246596,0.0017409008
104,0.859935,0.9999602,0.9246766,0.0017446438
105,0.85996443,0.9999602,0.92469364,0.0017447874
106,0.8599938,0.9999602,0.92471063,0.0017449934
107,0.86002326,0.9999602,0.9247276,0.001745374
108,0.8600527,0.9999602,0.9247446,0.0017492056
109,0.86008215,0.9999602,0.9247616,0.0017522356
110,0.8601116,0.9999602,0.92477864,0.0017531017
111,0.86014104,0.9999602,0.9247956,0.0017536267
112,0.8601705,0.9999602,0.9248127,0.0017540231
113,0.8602,0.9999602,0.9248298,0.0017541233
114,0.86022943,0.9999602,0.9248467,0.0017556052
115,0.8602589,0.9999602,0.9248638,0.0017593431
116,0.8602883,0.9999602,0.92488074,0.0017614496
117,0.86031777,0.9999602,0.92489785,0.0017623788
118,0.8603473,0.9999602,0.92491484,0.0017644387
119,0.8603767,0.9999602,0.9249319,0.0017648888
120,0.86040616,0.9999602,0.9249489,0.0017661159
121,0.86043566,0.9999602,0.9249659,0.0017662721
122,0.8604651,0.9999602,0.92498296,0.0017680571
123,0.8604946,0.9999602,0.925,0.0017688046
124,0.86052406,0.9999602,0.925017,0.0017749292
125,0.86055356,0.9999602,0.9250341,0.0017819512
126,0.860583,0.9999602,0.92505103,0.0017860195
127,0.8606125,0.9999602,0.92506814,0.0017871131
128,0.86064196,0.9999602,0.9250851,0.0017872712
129,0.86067146,0.9999602,0.9251021,0.0017954432
130,0.86070096,0.9999602,0.9251192,0.001797189
131,0.8607304,0.9999602,0.9251362,0.0017974346
132,0.8607599,0.9999602,0.92515326,0.0017974388
133,0.8607894,0.9999602,0.9251703,0.0017984067
134,0.8608189,0.9999602,0.9251874,0.0017988089
135,0.8608484,0.9999602,0.9252044,0.0017998735
136,0.86087793,0.9999602,0.9252214,0.0018005942
137,0.86090744,0.9999602,0.9252385,0.0018018539
138,0.86093694,0.9999602,0.92525554,0.0018021917
139,0.86096644,0.9999602,0.9252726,0.0018030249
140,0.86099595,0.9999602,0.9252896,0.0018038834
141,0.86102545,0.9999602,0.9253066,0.0018049628
142,0.86105496,0.9999602,0.9253237,0.0018054663
143,0.86108446,0.9999602,0.9253407,0.001811066
144,0.86111397,0.9999602,0.9253577,0.0018151721
145,0.86114347,0.9999602,0.9253748,0.0018168887
146,0.861173,0.9999602,0.92539185,0.0018178438
147,0.86120254,0.9999602,0.9254089,0.0018194728
148,0.86123204,0.9999602,0.92542595,0.0018210548
149,0.86126155,0.9999602,0.92544293,0.0018222809
150,0.8612911,0.9999602,0.92546,0.0018227927
151,0.8613206,0.9999602,0.9254771,0.0018230929
152,0.8613502,0.9999602,0.92549413,0.0018263897
153,0.8613797,0.9999602,0.9255112,0.001826487
154,0.86140925,0.9999602,0.9255282,0.0018269775
155,0.86143875,0.9999602,0.9255453,0.0018312118
156,0.8614683,0.9999602,0.9255623,0.0018327772
157,0.8614978,0.9999602,0.9255793,0.0018335425
158,0.8615274,0.9999602,0.9255963,0.0018340286
159,0.86155695,0.9999602,0.9256134,0.0018351759
160,0.86158645,0.9999602,0.92563045,0.0018371624
161,0.861616,0.9999602,0.9256475,0.0018374448
162,0.8616456,0.9999602,0.92566454,0.001838142
163,0.86167514,0.9999602,0.92568165,0.0018388098
164,0.8617047,0.9999602,0.9256987,0.0018388665
165,0.8617342,0.9999602,0.92571574,0.0018397018
166,0.8617638,0.9999602,0.9257328,0.0018410597
167,0.86179334,0.9999602,0.92574984,0.0018431154
168,0.8618229,0.9999602,0.92576694,0.0018434075
169,0.86185247,0.9999602,0.925784,0.001844782
170,0.86188203,0.9999602,0.92580104,0.0018498694
171,0.8619116,0.9999602,0.9258181,0.0018507387
172,0.8619412,0.9999602,0.92583513,0.001851619
173,0.8619708,0.9999602,0.92585224,0.0018521802
174,0.86200035,0.9999602,0.9258693,0.0018546954
175,0.8620299,0.9999602,0.92588633,0.0018574886
176,0.8620595,0.9999602,0.9259034,0.0018583126
177,0.8620891,0.9999602,0.9259204,0.0018628244
178,0.86211866,0.9999602,0.9259375,0.0018631694
179,0.8621482,0.9999602,0.9259545,0.0018640902
180,0.86217785,0.9999602,0.9259716,0.001864439
181,0.8622074,0.9999602,0.92598873,0.0018652972
182,0.86223704,0.9999602,0.92600584,0.0018685041
183,0.8622666,0.9999602,0.9260229,0.0018690475
184,0.8622962,0.9999602,0.92603993,0.0018737859
185,0.8623258,0.9999602,0.926057,0.0018745335
186,0.8623554,0.9999602,0.926074,0.0018756918
187,0.86238503,0.9999602,0.92609113,0.0018764088
188,0.8624146,0.9999602,0.9261082,0.001879672
189,0.8624442,0.9999602,0.9261253,0.001879817
190,0.86247385,0.9999602,0.92614233,0.0018811272
191,0.8625034,0.9999602,0.9261594,0.0018813708
192,0.8624987,0.99992037,0.9261396,0.0018828346
193,0.8625283,0.99992037,0.9261567,0.0018884966
194,0.86255795,0.99992037,0.9261738,0.0018895046
195,0.8625876,0.99992037,0.92619085,0.0018897023
196,0.8626172,0.99992037,0.9262079,0.0018919611
197,0.8626468,0.99992037,0.926225,0.0018927807
198,0.86267644,0.99992037,0.92624205,0.0018956132
199,0.86270607,0.99992037,0.9262591,0.0018969453
200,0.8627357,0.99992037,0.92627615,0.0018978529
201,0.8627653,0.99992037,0.92629325,0.0019004985
202,0.86279494,0.99992037,0.92631036,0.0019025448
203,0.86282456,0.99992037,0.9263274,0.0019032721
204,0.8628542,0.99992037,0.92634445,0.0019037096
205,0.8628838,0.99992037,0.92636156,0.0019107123
206,0.8629135,0.99992037,0.92637867,0.0019144253
207,0.8629431,0.99992037,0.9263957,0.0019148398
208,0.86297274,0.99992037,0.9264128,0.001915684
209,0.8630024,0.99992037,0.9264299,0.001921599
210,0.86303204,0.99992037,0.926447,0.0019219521
211,0.8630617,0.99992037,0.92646414,0.0019343587
212,0.86309135,0.99992037,0.9264811,0.001934532
213,0.86312103,0.99992037,0.92649823,0.001935192
214,0.86315066,0.99992037,0.92651534,0.0019357327
215,0.86318034,0.99992037,0.9265324,0.0019364698
216,0.86320996,0.99992037,0.9265495,0.0019391977
217,0.86323965,0.99992037,0.9265666,0.0019396925
218,0.8632693,0.99992037,0.9265837,0.0019409955
219,0.86329895,0.99992037,0.9266008,0.0019434447
220,0.86332864,0.99992037,0.92661786,0.0019439639
221,0.8633583,0.99992037,0.926635,0.0019483318
222,0.863388,0.99992037,0.926652,0.0019499772
223,0.8634176,0.99992037,0.92666906,0.0019612033
224,0.8634473,0.99992037,0.92668617,0.0019626298
225,0.863477,0.99992037,0.9267033,0.0019641977
226,0.8635067,0.99992037,0.9267204,0.0019669235
227,0.86353636,0.99992037,0.9267374,0.0019670115
228,0.86356604,0.99992037,0.92675453,0.0019713521
229,0.8635957,0.99992037,0.92677164,0.0019731927
230,0.8636254,0.99992037,0.92678875,0.0019763403
231,0.8636551,0.99992037,0.92680585,0.0019770504
232,0.86368483,0.99992037,0.92682296,0.001978723
233,0.8637145,0.99992037,0.92684007,0.001980926
234,0.8637442,0.99992037,0.9268571,0.001983518
235,0.8637739,0.99992037,0.9268743,0.0019947903
236,0.8638036,0.99992037,0.9268914,0.00199928
237,0.8638333,0.99992037,0.92690843,0.0019993105
238,0.863863,0.99992037,0.92692554,0.001999868
239,0.86389273,0.99992037,0.92694265,0.002002305
240,0.8639224,0.99992037,0.9269598,0.0020045503
241,0.8639521,0.99992037,0.9269768,0.002005195
242,0.86398184,0.99992037,0.92699397,0.0020086523
243,0.8640116,0.99992037,0.92701113,0.0020097422
244,0.86404127,0.99992037,0.9270282,0.00201059
245,0.864071,0.99992037,0.9270453,0.0020108481
246,0.8641007,0.99992037,0.9270624,0.0020150428
247,0.86413044,0.99992037,0.9270795,0.002017168
248,0.8641602,0.99992037,0.92709655,0.0020171702
249,0.86418986,0.99992037,0.92711365,0.0020172044
250,0.8642196,0.99992037,0.92713076,0.002020224
251,0.86424935,0.99992037,0.92714787,0.0020295405
252,0.8642791,0.99992037,0.92716503,0.002032005
253,0.86430883,0.99992037,0.92718214,0.0020345303
254,0.8643386,0.99992037,0.9271992,0.0020377375
255,0.8643683,0.99992037,0.92721635,0.002043389
256,0.864398,0.99992037,0.92723346,0.0020439217
257,0.86442775,0.99992037,0.9272505,0.0020454172
258,0.86445755,0.99992037,0.9272677,0.0020484955
259,0.8644873,0.99992037,0.9272848,0.0020502715
260,0.86451703,0.99992037,0.92730194,0.0020503767
261,0.8645468,0.99992037,0.92731905,0.002050413
262,0.8645765,0.99992037,0.9273361,0.002052999
263,0.86460626,0.99992037,0.92735326,0.0020531612
264,0.86463606,0.99992037,0.92737037,0.00205322
265,0.8646658,0.99992037,0.92738754,0.0020545023
266,0.86469555,0.99992037,0.92740464,0.0020548326
267,0.8647253,0.99992037,0.9274217,0.0020617964
268,0.8647551,0.99992037,0.92743886,0.0020622527
269,0.86478484,0.99992037,0.92745596,0.0020626357
270,0.86481464,0.99992037,0.9274731,0.0020652884
271,0.8648444,0.99992037,0.92749023,0.0020663736
272,0.8648742,0.99992037,0.9275074,0.0020667159
273,0.8649039,0.99992037,0.9275244,0.0020670462
274,0.8649337,0.99992037,0.92754155,0.0020702798
275,0.86496353,0.99992037,0.92755866,0.002073067
276,0.8649933,0.99992037,0.92757577,0.0020748964
277,0.8650231,0.99992037,0.9275929,0.0020780207
278,0.8650529,0.99992037,0.92761004,0.0020795758
279,0.8650826,0.99992037,0.92762715,0.002080227
280,0.8651124,0.99992037,0.9276443,0.0020823663
281,0.8651422,0.99992037,0.9276614,0.002082939
282,0.865172,0.99992037,0.9276786,0.0020839146
283,0.86520183,0.99992037,0.9276957,0.0020844084
284,0.86523163,0.99992037,0.92771286,0.0020849123
285,0.86526144,0.99992037,0.92772996,0.0020866808
286,0.86529124,0.99992037,0.92774713,0.002088801
287,0.86532104,0.99992037,0.92776424,0.0020895246
288,0.86535084,0.99992037,0.92778134,0.0020912318
289,0.86538064,0.99992037,0.9277985,0.002092024
290,0.86541045,0.99992037,0.9278156,0.0020959957
291,0.86544025,0.99992037,0.9278328,0.002097179
292,0.86547005,0.99992037,0.9278499,0.0020972325
293,0.8654999,0.99992037,0.927867,0.0020974341
294,0.8655297,0.99992037,0.92788416,0.0020991676
295,0.8655595,0.99992037,0.92790127,0.0021007503
296,0.8655894,0.99992037,0.9279185,0.0021026565
297,0.8656192,0.99992037,0.9279356,0.0021031508
298,0.865649,0.99992037,0.92795265,0.002105575
299,0.86567885,0.99992037,0.9279699,0.0021058656
300,0.86570865,0.99992037,0.927987,0.0021066584
301,0.8657385,0.99992037,0.9280041,0.0021093867
302,0.8657683,0.99992037,0.92802125,0.002109997
303,0.8657982,0.99992037,0.92803836,0.0021156087
304,0.86582804,0.99992037,0.9280555,0.0021192178
305,0.86585784,0.99992037,0.9280727,0.002120526
306,0.8658877,0.99992037,0.92808986,0.0021207388
307,0.86591756,0.99992037,0.92810696,0.0021218269
308,0.8659474,0.99992037,0.9281241,0.0021223782
309,0.8659772,0.99992037,0.92814124,0.0021233824
310,0.8660071,0.99992037,0.9281584,0.0021245668
311,0.86603695,0.99992037,0.92817557,0.0021246136
312,0.8660668,0.99992037,0.92819273,0.0021270227
313,0.8660967,0.99992037,0.92820984,0.0021290802
314,0.86612654,0.99992037,0.928227,0.002130351
315,0.8661564,0.99992037,0.9282442,0.0021309461
316,0.86618626,0.99992037,0.92826134,0.0021351196
317,0.8662161,0.99992037,0.92827845,0.0021403602
318,0.866246,0.99992037,0.9282956,0.0021404393
319,0.86627585,0.99992037,0.9283128,0.00214276
320,0.8663057,0.99992037,0.9283299,0.0021435532
321,0.86633563,0.99992037,0.9283471,0.002144959
322,0.8663655,0.99992037,0.9283643,0.0021457083
323,0.86639535,0.99992037,0.9283813,0.0021478063
324,0.8664252,0.99992037,0.92839843,0.0021485954
325,0.86645514,0.99992037,0.92841566,0.0021503975
326,0.866485,0.99992037,0.9284328,0.002154769
327,0.8665149,0.99992037,0.92845,0.0021566008
328,0.8665448,0.99992037,0.92846715,0.0021630917
329,0.8665747,0.99992037,0.92848426,0.0021634374
330,0.86660457,0.99992037,0.9285014,0.0021642838
331,0.8666345,0.99992037,0.9285186,0.0021652007
332,0.86666435,0.99992037,0.9285357,0.0021693911
333,0.8666943,0.99992037,0.928553,0.00217037
334,0.8667242,0.99992037,0.9285701,0.0021713225
335,0.86675406,0.99992037,0.92858726,0.0021789789
336,0.866784,0.99992037,0.9286044,0.0021792734
337,0.8668139,0.99992037,0.9286216,0.002181314
338,0.8668438,0.99992037,0.92863876,0.0021840774
339,0.8668737,0.99992037,0.92865586,0.0021854786
340,0.8669036,0.99992037,0.9286731,0.0021876863
341,0.8669335,0.99992037,0.9286902,0.0021900723
342,0.86696345,0.99992037,0.9287074,0.0021902486
343,0.86699337,0.99992037,0.9287246,0.002191889
344,0.8670233,0.99992037,0.9287418,0.0021988288
345,0.8670532,0.99992037,0.9287589,0.0021989588
346,0.86708313,0.99992037,0.92877614,0.0021998105
347,0.86711305,0.99992037,0.92879325,0.0022033153
348,0.867143,0.99992037,0.9288104,0.002204453
349,0.86717296,0.99992037,0.9288276,0.0022094839
350,0.8672029,0.99992037,0.92884475,0.0022101717
351,0.8672328,0.99992037,0.9288619,0.002211624
352,0.8672627,0.99992037,0.9288791,0.0022147337
353,0.8672927,0.99992037,0.9288963,0.0022163382
354,0.8673226,0.99992037,0.9289134,0.0022187636
355,0.8673526,0.99992037,0.92893064,0.0022214327
356,0.8673825,0.99992037,0.9289478,0.0022219
357,0.86741245,0.99992037,0.928965,0.002222136
358,0.8674424,0.99992037,0.9289822,0.0022235604
359,0.86747235,0.99992037,0.9289993,0.0022235902
360,0.86750233,0.99992037,0.9290165,0.0022285734
361,0.8675323,0.99992037,0.9290337,0.0022285786
362,0.86756223,0.99992037,0.9290508,0.002238773
363,0.8675922,0.99992037,0.929068,0.002244875
364,0.8676222,0.99992037,0.92908525,0.0022465172
365,0.8676521,0.99992037,0.92910236,0.00224752
366,0.8676821,0.99992037,0.9291196,0.0022477757
367,0.8677121,0.99992037,0.9291368,0.0022515934
368,0.86774206,0.99992037,0.929154,0.0022535804
369,0.86777204,0.99992037,0.92917114,0.0022561518
370,0.867802,0.99992037,0.9291884,0.0022574821
371,0.86783195,0.99992037,0.9292055,0.0022602193
372,0.8678619,0.99992037,0.92922264,0.0022618435
373,0.8678919,0.99992037,0.9292398,0.002263819
374,0.86792195,0.99992037,0.92925704,0.0022658976
375,0.8679519,0.99992037,0.92927426,0.002266069
376,0.8679819,0.99992037,0.9292914,0.0022677481
377,0.8680119,0.99992037,0.9293086,0.0022697775
378,0.8680419,0.99992037,0.92932576,0.002270715
379,0.86807185,0.99992037,0.929343,0.0022712054
380,0.8681019,0.99992037,0.9293602,0.0022714497
381,0.8681319,0.99992037,0.9293774,0.00227427
382,0.86816186,0.99992037,0.92939454,0.0022760623
383,0.8681919,0.99992037,0.9294117,0.0022776274
384,0.8682219,0.99992037,0.92942894,0.002280324
385,0.86825186,0.99992037,0.92944616,0.0022827478
386,0.8682819,0.99992037,0.9294634,0.0022839506
387,0.8683119,0.99992037,0.9294805,0.002285409
388,0.8683419,0.99992037,0.9294977,0.0022881983
389,0.8683719,0.99992037,0.9295149,0.0022893439
390,0.86840194,0.99992037,0.9295321,0.0022915057
391,0.868432,0.99992037,0.9295493,0.0022924272
392,0.86846197,0.99992037,0.9295665,0.0022937178
393,0.868492,0.99992037,0.9295837,0.0022984818
394,0.86852205,0.99992037,0.92960095,0.002298628
395,0.8685521,0.99992037,0.9296181,0.00229907
396,0.86858207,0.99992037,0.92963535,0.0022995651
397,0.8686121,0.99992037,0.9296526,0.0023007386
398,0.86864215,0.99992037,0.9296697,0.0023078006
399,0.8686722,0.99992037,0.9296869,0.0023121324
400,0.86870223,0.99992037,0.9297041,0.0023121973
401,0.8687323,0.99992037,0.9297213,0.0023134856
402,0.8687623,0.99992037,0.9297385,0.002314109
403,0.86879236,0.99992037,0.92975575,0.0023198295
404,0.8688224,0.99992037,0.9297729,0.0023211134
405,0.86885244,0.99992037,0.92979014,0.0023214833
406,0.86888254,0.99992037,0.92980736,0.0023219073
407,0.8689126,0.99992037,0.92982453,0.0023224489
408,0.8689426,0.99992037,0.92984176,0.002322861
409,0.86897266,0.99992037,0.929859,0.0023235583
410,0.86900276,0.99992037,0.92987615,0.0023251926
411,0.8690328,0.99992037,0.9298934,0.00232606
412,0.86906284,0.99992037,0.92991054,0.0023263034
413,0.86909294,0.99992037,0.9299278,0.0023335568
414,0.869123,0.99992037,0.92994505,0.0023337612
415,0.8691531,0.99992037,0.9299623,0.0023342718
416,0.8691831,0.99992037,0.9299795,0.002334694
417,0.8692132,0.99992037,0.92999667,0.0023361896
418,0.86924326,0.99992037,0.9300139,0.002339586
419,0.86927336,0.99992037,0.93003106,0.0023400332
420,0.86930346,0.99992037,0.93004835,0.0023436986
421,0.8693335,0.99992037,0.9300655,0.0023462712
422,0.8693636,0.99992037,0.9300828,0.0023492333
423,0.8693937,0.99992037,0.9300999,0.0023526778
424,0.86942375,0.99992037,0.93011713,0.0023561968
425,0.86945385,0.99992037,0.9301343,0.0023582939
426,0.86948395,0.99992037,0.9301516,0.0023586138
427,0.86951405,0.99992037,0.9301688,0.0023685293
428,0.86954415,0.99992037,0.93018603,0.0023691277
429,0.86957425,0.99992037,0.9302032,0.0023735897
430,0.86960435,0.99992037,0.9302205,0.0023766356
431,0.86963445,0.99992037,0.9302377,0.0023895989
432,0.86966455,0.99992037,0.93025494,0.002391335
433,0.86969465,0.99992037,0.9302721,0.0023919598
434,0.86972475,0.99992037,0.9302894,0.0023994003
435,0.8697549,0.99992037,0.9303066,0.0024023147
436,0.869785,0.99992037,0.93032384,0.0024023398
437,0.8698151,0.99992037,0.93034106,0.002404128
438,0.8698452,0.99992037,0.9303583,0.0024049708
439,0.8698754,0.99992037,0.9303755,0.0024054742
440,0.8699055,0.99992037,0.93039274,0.0024101657
441,0.8699356,0.99992037,0.93041,0.0024143967
442,0.86996573,0.99992037,0.9304272,0.0024211844
443,0.86999583,0.99992037,0.9304444,0.00242172
444,0.870026,0.99992037,0.9304617,0.002425342
445,0.8700561,0.99992037,0.9304789,0.0024312008
446,0.87008625,0.99992037,0.9304962,0.0024343447
447,0.87011635,0.99992037,0.9305134,0.0024354847
448,0.8701465,0.99992037,0.93053055,0.0024356444
449,0.8701767,0.99992037,0.93054783,0.0024391888
450,0.8702068,0.99992037,0.930565,0.0024443832
451,0.87023693,0.99992037,0.9305823,0.0024475302
452,0.8702671,0.99992037,0.9305995,0.0024520014
453,0.87029725,0.99992037,0.9306168,0.002453028
454,0.8703274,0.99992037,0.93063396,0.0024560415
455,0.8703575,0.99992037,0.9306512,0.0024561512
456,0.8703877,0.99992037,0.9306685,0.002456836
457,0.87041783,0.99992037,0.9306857,0.0024585032
458,0.870448,0.99992037,0.9307029,0.0024604509
459,0.87047815,0.99992037,0.9307202,0.0024607612
460,0.8705083,0.99992037,0.93073744,0.0024675885
461,0.8705385,0.99992037,0.93075466,0.0024694277
462,0.8705687,0.99992037,0.93077195,0.0024802927
463,0.87059885,0.99992037,0.93078923,0.0024826783
464,0.870629,0.99992037,0.9308064,0.0024837295
465,0.8706592,0.99992037,0.9308237,0.0024852753
466,0.87068933,0.99992037,0.93084085,0.002485301
467,0.87071955,0.99992037,0.9308582,0.0024880997
468,0.8707497,0.99992037,0.9308754,0.0024887673
469,0.8707799,0.99992037,0.93089265,0.0024924206
470,0.8708101,0.99992037,0.93090993,0.002496918
471,0.87084025,0.99992037,0.9309271,0.0025024463
472,0.8708705,0.99992037,0.93094444,0.0025112245
473,0.87090063,0.99992037,0.9309616,0.0025121137
474,0.87093085,0.99992037,0.93097883,0.002513421
475,0.870961,0.99992037,0.9309961,0.0025145533
476,0.87099123,0.99992037,0.93101335,0.0025162895
477,0.87102145,0.99992037,0.9310306,0.0025164953
478,0.8710516,0.99992037,0.9310479,0.0025214986
479,0.8710818,0.99992037,0.93106514,0.002525224
480,0.87111205,0.99992037,0.93108237,0.0025307527
481,0.87114227,0.99992037,0.93109965,0.0025449442
482,0.8711724,0.99992037,0.9311169,0.002546592
483,0.87120265,0.99992037,0.9311341,0.0025525729
484,0.87123287,0.99992037,0.9311514,0.0025563294
485,0.8712631,0.99992037,0.9311687,0.0025570882
486,0.8712933,0.99992037,0.93118596,0.0025589399
487,0.8713235,0.99992037,0.9312032,0.0025595361
488,0.87135375,0.99992037,0.9312205,0.0025634337
489,0.87138397,0.99992037,0.93123776,0.0025653362
490,0.8714142,0.99992037,0.931255,0.0025718855
491,0.8714444,0.99992037,0.9312722,0.002575923
492,0.8714747,0.99992037,0.9312895,0.0025761435
493,0.8715049,0.99992037,0.9313068,0.0025770944
494,0.8715351,0.99992037,0.93132406,0.002577625
495,0.87156534,0.99992037,0.9313413,0.0025835938
496,0.8715956,0.99992037,0.9313586,0.0025852998
497,0.87162584,0.99992037,0.9313758,0.0025877084
498,0.87165606,0.99992037,0.931393,0.0025885478
499,0.87168634,0.99992037,0.9314103,0.0025895578
500,0.87171656,0.99992037,0.9314276,0.0025937238
501,0.87174684,0.99992037,0.9314449,0.0025947406
502,0.87177706,0.99992037,0.9314621,0.0025955772
503,0.87180734,0.99992037,0.9314794,0.0025962489
504,0.87183756,0.99992037,0.9314966,0.0025963231
505,0.87186784,0.99992037,0.9315139,0.0025964808
506,0.8718981,0.99992037,0.9315312,0.0025986184
507,0.87192833,0.99992037,0.9315485,0.0026057863
508,0.8719586,0.99992037,0.93156576,0.0026064457
509,0.8719889,0.99992037,0.93158305,0.002611081
510,0.8720192,0.99992037,0.93160033,0.0026152993
511,0.87204945,0.99992037,0.9316176,0.0026184504
512,0.87207973,0.99992037,0.9316349,0.002618595
513,0.87210995,0.99992037,0.9316521,0.002620314
514,0.8721402,0.99992037,0.9316694,0.0026242475
515,0.8721705,0.99992037,0.9316867,0.0026257755
516,0.8722008,0.99992037,0.931704,0.0026265876
517,0.87223107,0.99992037,0.93172127,0.0026271946
518,0.8722614,0.99992037,0.93173856,0.0026273145
519,0.8722917,0.99992037,0.93175584,0.002627858
520,0.87232196,0.99992037,0.9317731,0.0026287616
521,0.87235224,0.99992037,0.93179035,0.00263241
